116,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-04-09 00:59:00,1
2019-04-09 01:59:00,1
2019-04-09 02:58:00,1
2019-04-09 03:58:00,1
2019-04-09 04:58:00,1
2019-04-09 05:58:00,1
2019-04-09 06:33:00,18
2019-04-09 06:42:00,9
2019-04-09 06:50:00,9
2019-04-09 06:58:00,1
2019-04-09 07:56:00,1
2019-04-09 08:08:00,1
2019-04-09 08:57:00,1
2019-04-09 09:58:00,1
2019-04-09 10:59:00,1
2019-04-09 11:00:00,1
2019-04-09 11:14:00,1
2019-04-09 11:57:00,1
2019-04-09 11:58:00,1
2019-04-09 12:04:00,9
2019-04-09 12:10:00,1
2019-04-09 12:24:00,1
2019-04-09 12:59:00,1
2019-04-09 13:24:00,1
2019-04-09 13:40:00,9
2019-04-09 13:58:00,1
2019-04-09 15:51:00,9
2019-04-09 16:23:00,10
2019-04-09 16:29:00,9
2019-04-09 16:49:00,1
2019-04-09 17:41:00,1
2019-04-09 17:59:00,9
2019-04-09 18:46:00,1
2019-04-09 19:45:00,1
