306,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-04-09 01:13:00,4
2019-04-09 09:33:00,3
2019-04-09 09:35:00,6
2019-04-09 09:36:00,6
2019-04-09 09:37:00,3
2019-04-09 09:38:00,3
2019-04-09 09:39:00,15
2019-04-09 09:40:00,33
2019-04-09 09:41:00,15
2019-04-09 09:42:00,18
2019-04-09 09:43:00,15
2019-04-09 09:44:00,21
2019-04-09 09:45:00,21
2019-04-09 09:46:00,9
2019-04-09 09:47:00,9
2019-04-09 09:48:00,3
2019-04-09 09:49:00,3
2019-04-09 09:50:00,6
2019-04-09 09:51:00,3
2019-04-09 09:52:00,3
2019-04-09 09:54:00,3
2019-04-09 09:55:00,24
2019-04-09 09:56:00,13
2019-04-09 09:57:00,27
2019-04-09 09:58:00,18
2019-04-09 12:43:00,1
2019-04-09 12:47:00,2
2019-04-09 12:57:00,1
2019-04-09 12:58:00,1
2019-04-09 13:00:00,1
2019-04-09 15:06:00,2
2019-04-09 15:07:00,2
2019-04-09 15:11:00,1
2019-04-09 15:12:00,2
2019-04-09 15:35:00,1
2019-04-09 17:59:00,1
2019-04-09 18:03:00,1
2019-04-09 18:05:00,1
2019-04-09 21:17:00,1
2019-04-09 21:25:00,2
2019-04-09 21:27:00,2
