1,"SELECT GSWLC.lgm_tot_p5#, GSWLC.sfr_tot_p5#, FSPSG.logmass into GU2#_hw3    FROM SpecPhotoAll as SPA, PhotoObjAll as PA, stellarMassFSPSGranEarlyDust as FSPSG"
2019-04-09 06:04:00,1
