1,"SELECT TOP #  p.run,p.rerun,p.camCol,p.field,p.obj,p.petroMag_r,p.petroMagErr_r  FROM ..PhotoObj AS p  JOIN dbo.fGetObjFromRect(#,#,#,#) AS b ON p.objID = b.objID  WHERE ( p.type = # OR p.type = #)"
2019-04-09 10:39:00,1
