18,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-04-09 17:41:00,2
2019-04-09 17:42:00,1
2019-04-09 17:43:00,2
2019-04-09 17:44:00,1
2019-04-09 17:47:00,1
2019-04-09 18:16:00,1
2019-04-09 18:18:00,1
2019-04-09 20:37:00,1
2019-04-09 21:06:00,1
2019-04-09 21:11:00,1
2019-04-09 21:30:00,1
2019-04-09 21:32:00,1
2019-04-09 21:34:00,1
2019-04-09 21:37:00,1
2019-04-09 22:46:00,1
2019-04-09 23:00:00,1
