1,"SELECT TOP # SpecObj.specObjID,specLineID,wave,waveMin,waveMax,height,specIndex,specObj.z into mydb.MyTable from SpecLine as G_SpecLine INNER JOIN SpecObj ON G_SpecLine.specObjID=SpecObj.specObjID WHERE   SpecLine.wave != #   SpecObj.objType = #   and SpecObj.specClass = #   and SpecObj.zConf >= .#"
2019-11-22 14:18:00,1
