56,select * from Field where fieldId=#
2019-11-22 00:27:00,1
2019-11-22 01:12:00,1
2019-11-22 01:52:00,1
2019-11-22 02:15:00,1
2019-11-22 02:17:00,1
2019-11-22 02:19:00,1
2019-11-22 02:45:00,1
2019-11-22 03:22:00,1
2019-11-22 03:39:00,1
2019-11-22 04:01:00,2
2019-11-22 04:07:00,1
2019-11-22 04:48:00,1
2019-11-22 04:53:00,1
2019-11-22 05:39:00,2
2019-11-22 06:01:00,1
2019-11-22 06:59:00,1
2019-11-22 07:15:00,1
2019-11-22 07:43:00,1
2019-11-22 08:32:00,1
2019-11-22 08:41:00,1
2019-11-22 10:28:00,1
2019-11-22 11:56:00,1
2019-11-22 11:57:00,1
2019-11-22 12:13:00,1
2019-11-22 12:34:00,1
2019-11-22 12:51:00,1
2019-11-22 12:58:00,1
2019-11-22 13:03:00,2
2019-11-22 14:02:00,1
2019-11-22 14:49:00,1
2019-11-22 15:04:00,1
2019-11-22 15:42:00,1
2019-11-22 17:04:00,1
2019-11-22 17:20:00,1
2019-11-22 17:28:00,1
2019-11-22 17:30:00,1
2019-11-22 17:40:00,1
2019-11-22 17:50:00,1
2019-11-22 17:51:00,1
2019-11-22 19:00:00,1
2019-11-22 19:20:00,1
2019-11-22 19:30:00,1
2019-11-22 19:41:00,1
2019-11-22 21:30:00,1
2019-11-22 21:46:00,1
2019-11-22 21:55:00,1
2019-11-22 22:00:00,1
2019-11-22 22:18:00,1
2019-11-22 22:34:00,1
2019-11-22 22:39:00,1
2019-11-22 22:54:00,1
2019-11-22 22:55:00,1
2019-11-22 23:33:00,1
