71,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-11-22 00:03:00,1
2019-11-22 00:10:00,1
2019-11-22 00:15:00,2
2019-11-22 00:17:00,1
2019-11-22 00:18:00,1
2019-11-22 00:20:00,1
2019-11-22 00:22:00,2
2019-11-22 00:27:00,1
2019-11-22 00:32:00,1
2019-11-22 00:36:00,1
2019-11-22 00:38:00,1
2019-11-22 00:40:00,1
2019-11-22 00:45:00,1
2019-11-22 00:47:00,1
2019-11-22 00:54:00,1
2019-11-22 00:58:00,1
2019-11-22 01:05:00,1
2019-11-22 01:08:00,1
2019-11-22 01:13:00,5
2019-11-22 01:14:00,2
2019-11-22 01:17:00,2
2019-11-22 01:18:00,7
2019-11-22 01:20:00,1
2019-11-22 01:23:00,1
2019-11-22 01:28:00,2
2019-11-22 01:29:00,1
2019-11-22 01:32:00,1
2019-11-22 01:34:00,1
2019-11-22 01:35:00,3
2019-11-22 01:36:00,4
2019-11-22 01:37:00,2
2019-11-22 01:38:00,5
2019-11-22 01:39:00,1
2019-11-22 01:41:00,3
2019-11-22 01:42:00,2
2019-11-22 01:43:00,6
2019-11-22 02:18:00,1
2019-11-22 23:30:00,1
