104,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-11-22 00:45:00,1
2019-11-22 01:21:00,1
2019-11-22 01:46:00,1
2019-11-22 02:45:00,1
2019-11-22 03:45:00,1
2019-11-22 04:21:00,1
2019-11-22 04:45:00,1
2019-11-22 05:29:00,1
2019-11-22 05:45:00,1
2019-11-22 06:22:00,1
2019-11-22 06:45:00,1
2019-11-22 06:54:00,2
2019-11-22 07:14:00,1
2019-11-22 07:30:00,1
2019-11-22 07:35:00,1
2019-11-22 07:45:00,1
2019-11-22 07:57:00,1
2019-11-22 08:24:00,1
2019-11-22 08:45:00,1
2019-11-22 09:16:00,9
2019-11-22 09:23:00,18
2019-11-22 09:45:00,1
2019-11-22 10:10:00,1
2019-11-22 10:45:00,1
2019-11-22 11:46:00,1
2019-11-22 11:47:00,1
2019-11-22 12:09:00,9
2019-11-22 12:47:00,1
2019-11-22 13:45:00,1
2019-11-22 14:03:00,1
2019-11-22 14:45:00,1
2019-11-22 15:23:00,3
2019-11-22 15:24:00,6
2019-11-22 15:42:00,9
2019-11-22 15:46:00,1
2019-11-22 16:46:00,1
2019-11-22 17:02:00,1
2019-11-22 17:03:00,1
2019-11-22 17:07:00,1
2019-11-22 17:09:00,1
2019-11-22 17:45:00,1
2019-11-22 18:27:00,1
2019-11-22 18:36:00,1
2019-11-22 18:44:00,4
2019-11-22 18:45:00,1
2019-11-22 18:53:00,1
2019-11-22 18:54:00,1
2019-11-22 18:55:00,3
2019-11-22 19:02:00,1
2019-11-22 19:05:00,1
