1,"SELECT SpecObj.specObjID,specLineID,wave,waveMin,waveMax,height,SpecObj.z into mydb.MyTable from SpecLine as G_SpecLine INNER JOIN SpecObj ON G_SpecLine.specObjID=SpecObj.specObjID WHERE   G_SpecLine.wave != #   and SpecObj.objType = #   and SpecObj.specClass = #   and SpecObj.zConf >= .#"
2019-11-22 14:34:00,1
