135,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-10-14 00:03:00,1
2019-10-14 00:05:00,1
2019-10-14 00:07:00,1
2019-10-14 00:08:00,1
2019-10-14 00:14:00,1
2019-10-14 00:16:00,1
2019-10-14 00:22:00,1
2019-10-14 00:32:00,1
2019-10-14 00:41:00,1
2019-10-14 00:51:00,1
2019-10-14 00:54:00,1
2019-10-14 00:59:00,1
2019-10-14 01:02:00,1
2019-10-14 01:18:00,1
2019-10-14 01:26:00,1
2019-10-14 01:38:00,1
2019-10-14 01:41:00,1
2019-10-14 01:46:00,1
2019-10-14 01:47:00,1
2019-10-14 01:49:00,1
2019-10-14 01:57:00,1
2019-10-14 01:58:00,1
2019-10-14 02:02:00,1
2019-10-14 02:04:00,1
2019-10-14 02:09:00,1
2019-10-14 02:13:00,1
2019-10-14 02:21:00,1
2019-10-14 02:43:00,1
2019-10-14 02:45:00,1
2019-10-14 02:46:00,1
2019-10-14 02:51:00,1
2019-10-14 02:57:00,1
2019-10-14 03:00:00,1
2019-10-14 03:03:00,1
2019-10-14 03:08:00,1
2019-10-14 03:13:00,1
2019-10-14 03:16:00,1
2019-10-14 03:18:00,1
2019-10-14 03:28:00,1
2019-10-14 03:31:00,1
2019-10-14 03:46:00,1
2019-10-14 03:48:00,1
2019-10-14 04:16:00,1
2019-10-14 04:22:00,1
2019-10-14 04:24:00,1
2019-10-14 04:25:00,1
2019-10-14 04:31:00,1
2019-10-14 04:46:00,1
2019-10-14 04:50:00,1
2019-10-14 05:00:00,1
2019-10-14 05:06:00,1
2019-10-14 05:13:00,1
2019-10-14 05:17:00,1
2019-10-14 05:21:00,1
2019-10-14 05:33:00,1
2019-10-14 05:35:00,1
2019-10-14 05:41:00,1
2019-10-14 05:43:00,1
2019-10-14 05:57:00,1
2019-10-14 06:01:00,1
2019-10-14 06:03:00,1
2019-10-14 06:04:00,1
2019-10-14 06:07:00,1
2019-10-14 06:11:00,1
2019-10-14 06:41:00,1
2019-10-14 06:48:00,1
2019-10-14 06:49:00,1
2019-10-14 07:01:00,1
2019-10-14 07:04:00,1
2019-10-14 07:08:00,1
2019-10-14 07:14:00,1
2019-10-14 07:38:00,1
2019-10-14 07:41:00,1
2019-10-14 07:46:00,1
2019-10-14 07:50:00,1
2019-10-14 07:53:00,1
2019-10-14 07:56:00,1
2019-10-14 08:02:00,1
2019-10-14 08:08:00,1
2019-10-14 08:13:00,1
2019-10-14 08:21:00,1
2019-10-14 08:27:00,1
2019-10-14 08:31:00,1
2019-10-14 08:36:00,1
2019-10-14 08:38:00,1
2019-10-14 08:45:00,1
2019-10-14 08:58:00,1
2019-10-14 09:09:00,1
2019-10-14 09:12:00,1
2019-10-14 09:19:00,1
2019-10-14 09:22:00,1
2019-10-14 09:26:00,1
2019-10-14 09:28:00,1
2019-10-14 09:32:00,1
2019-10-14 09:37:00,1
2019-10-14 09:39:00,1
2019-10-14 09:48:00,1
2019-10-14 09:51:00,1
2019-10-14 09:56:00,1
2019-10-14 09:58:00,1
2019-10-14 10:02:00,1
2019-10-14 10:04:00,1
2019-10-14 10:07:00,1
2019-10-14 10:15:00,1
2019-10-14 10:17:00,1
2019-10-14 10:19:00,1
2019-10-14 10:20:00,1
2019-10-14 10:23:00,1
2019-10-14 10:25:00,1
2019-10-14 10:28:00,1
2019-10-14 10:32:00,1
2019-10-14 10:47:00,1
2019-10-14 11:00:00,1
2019-10-14 11:02:00,1
2019-10-14 11:08:00,1
2019-10-14 11:31:00,1
2019-10-14 11:37:00,1
2019-10-14 11:38:00,1
2019-10-14 11:41:00,1
2019-10-14 11:48:00,1
2019-10-14 11:58:00,1
2019-10-14 12:01:00,1
2019-10-14 12:09:00,1
2019-10-14 12:33:00,1
2019-10-14 12:34:00,1
2019-10-14 12:41:00,1
2019-10-14 12:50:00,1
2019-10-14 12:51:00,1
2019-10-14 12:58:00,1
2019-10-14 13:04:00,1
2019-10-14 13:07:00,1
2019-10-14 13:16:00,1
2019-10-14 13:18:00,1
2019-10-14 13:22:00,1
2019-10-14 15:09:00,1
