14,"SELECT TOP # fld.run, fld.avg_sky_muJy, fld.runarea AS area, ISNULL(fp.nfirstmatch,#)  FROM (   SELECT run, sum(primaryArea) AS runarea,  #e6*avg(power(cast(#. as float),#*sky_r)) as avg_sky_muJy  FROM Field  GROUP BY run  ) AS fld  LEFT OUTER JOIN (   SELECT p.run, count(*) AS nfirstmatch  FROM FIRST AS fm  INNER JOIN photoprimary as p  ON p.objid=fm.objid  GROUP BY p.run  ) AS fp  ON fld.run=fp.run  ORDER BY fld.run"
2019-10-14 00:36:00,1
2019-10-14 00:41:00,1
2019-10-14 00:50:00,1
2019-10-14 01:07:00,1
2019-10-14 02:58:00,1
2019-10-14 03:12:00,1
2019-10-14 03:29:00,1
2019-10-14 04:44:00,1
2019-10-14 07:18:00,1
2019-10-14 07:20:00,1
2019-10-14 07:23:00,1
2019-10-14 22:50:00,1
2019-10-14 22:52:00,1
2019-10-14 22:55:00,1
