8,SELECT * FROM specz
2019-10-14 06:09:00,1
2019-10-14 06:10:00,1
2019-10-14 06:18:00,1
2019-10-14 06:22:00,1
2019-10-14 09:28:00,1
2019-10-14 09:45:00,1
2019-10-14 10:22:00,1
2019-10-14 11:30:00,1
