1,"SELECT TOP #   p.dec, p.ra  FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid  WHERE   AND (s.class = &&&   OR s.class = &&&)"
2019-10-14 07:56:00,1
