13,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-10-14 14:06:00,1
2019-10-14 14:09:00,1
2019-10-14 14:42:00,1
2019-10-14 14:52:00,1
2019-10-14 14:56:00,1
2019-10-14 15:06:00,1
2019-10-14 15:11:00,1
2019-10-14 15:16:00,1
2019-10-14 15:20:00,1
2019-10-14 15:37:00,1
2019-10-14 15:40:00,1
2019-10-14 15:46:00,1
2019-10-14 15:50:00,1
