1,"SELECT TOP #  p.ra, p.dec  FROM PhotoObj AS p   Join SpecObj AS s ON s.bestobjid = p.objid   WHERE p.ra BETWEEEN # AND #   AND p.dec BETWEEN # AND #"
2019-10-14 17:36:00,1
