1,"SELECT count(*) as &&&,    p.ObjID as ObjID,    p.cModelMag_u as Mag_u,    p.cModelMag_g as Mag_g,    p.cModelMag_r as Mag_r,    p.cModelMag_i as Mag_i,    p.cModelMag_z as Mag_z,    q.z as z,    q.zErr as zErr,    q.bestFitTemplateID as TemplateID into mydb.MyTable_# from DR1#.GalaxyTag p JOIN DR1#.Photoz q on p.ObjID=q.ObjID"
2019-03-17 05:42:00,1
