708,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-03-17 00:01:00,1
2019-03-17 00:03:00,1
2019-03-17 00:05:00,1
2019-03-17 00:06:00,1
2019-03-17 00:12:00,1
2019-03-17 00:14:00,1
2019-03-17 00:15:00,1
2019-03-17 00:18:00,1
2019-03-17 00:19:00,1
2019-03-17 00:20:00,1
2019-03-17 00:21:00,1
2019-03-17 00:25:00,1
2019-03-17 00:27:00,1
2019-03-17 00:28:00,1
2019-03-17 00:29:00,1
2019-03-17 00:32:00,1
2019-03-17 00:35:00,1
2019-03-17 00:36:00,1
2019-03-17 00:37:00,1
2019-03-17 00:39:00,1
2019-03-17 00:40:00,1
2019-03-17 00:44:00,1
2019-03-17 00:48:00,1
2019-03-17 00:52:00,1
2019-03-17 00:53:00,1
2019-03-17 00:55:00,1
2019-03-17 00:57:00,1
2019-03-17 00:58:00,1
2019-03-17 01:01:00,1
2019-03-17 01:05:00,1
2019-03-17 01:06:00,1
2019-03-17 01:09:00,1
2019-03-17 01:12:00,1
2019-03-17 01:18:00,1
2019-03-17 01:19:00,1
2019-03-17 01:21:00,1
2019-03-17 01:25:00,1
2019-03-17 01:27:00,1
2019-03-17 01:30:00,1
2019-03-17 01:36:00,1
2019-03-17 01:38:00,1
2019-03-17 01:39:00,1
2019-03-17 01:48:00,1
2019-03-17 01:55:00,1
2019-03-17 01:58:00,1
2019-03-17 02:06:00,1
2019-03-17 02:11:00,1
2019-03-17 02:14:00,1
2019-03-17 02:15:00,1
2019-03-17 02:20:00,1
2019-03-17 02:21:00,1
2019-03-17 02:28:00,1
2019-03-17 02:30:00,1
2019-03-17 02:31:00,1
2019-03-17 02:33:00,1
2019-03-17 02:40:00,1
2019-03-17 02:41:00,1
2019-03-17 02:53:00,1
2019-03-17 02:57:00,1
2019-03-17 02:58:00,1
2019-03-17 03:02:00,1
2019-03-17 03:04:00,1
2019-03-17 03:06:00,1
2019-03-17 03:07:00,1
