1,SELECT * FROM aspcapStar JOIN apogeeStar ON aspcapStar.apstar_id = apogeeStar.apstar_id WHERE apogeeStar.andflag=# AND ascapStar.ascapflag=#
2019-03-17 03:08:00,1
