10996,"SELECT TOP # p.objid,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-09-20 02:57:00,21
2019-09-20 02:58:00,46
2019-09-20 02:59:00,2
2019-09-20 03:02:00,7
2019-09-20 03:03:00,1
2019-09-20 03:07:00,21
2019-09-20 03:08:00,44
2019-09-20 03:09:00,2
2019-09-20 03:12:00,7
2019-09-20 03:13:00,1
2019-09-20 03:15:00,1
2019-09-20 03:17:00,21
2019-09-20 03:18:00,44
2019-09-20 03:19:00,2
2019-09-20 03:22:00,7
2019-09-20 03:23:00,1
2019-09-20 03:25:00,1
2019-09-20 03:27:00,21
2019-09-20 03:28:00,44
2019-09-20 03:29:00,2
2019-09-20 03:32:00,7
2019-09-20 03:33:00,1
2019-09-20 03:35:00,1
2019-09-20 03:37:00,21
2019-09-20 03:38:00,44
2019-09-20 03:39:00,2
2019-09-20 03:42:00,7
2019-09-20 03:43:00,1
2019-09-20 03:45:00,1
2019-09-20 03:47:00,21
2019-09-20 03:48:00,44
2019-09-20 03:49:00,2
2019-09-20 03:52:00,7
2019-09-20 03:53:00,1
2019-09-20 03:55:00,1
2019-09-20 03:57:00,21
2019-09-20 03:58:00,46
2019-09-20 03:59:00,2
2019-09-20 04:02:00,7
2019-09-20 04:03:00,1
2019-09-20 04:07:00,21
2019-09-20 04:08:00,44
2019-09-20 04:09:00,2
2019-09-20 04:12:00,7
2019-09-20 04:13:00,1
2019-09-20 04:15:00,1
2019-09-20 04:17:00,21
2019-09-20 04:18:00,44
2019-09-20 04:19:00,2
2019-09-20 04:22:00,7
2019-09-20 04:23:00,1
2019-09-20 04:25:00,1
2019-09-20 04:27:00,18
2019-09-20 04:28:00,47
2019-09-20 04:29:00,2
2019-09-20 04:32:00,8
2019-09-20 04:33:00,1
2019-09-20 04:35:00,1
2019-09-20 04:37:00,19
2019-09-20 04:38:00,46
2019-09-20 04:39:00,2
2019-09-20 04:42:00,7
2019-09-20 04:43:00,1
2019-09-20 04:45:00,1
2019-09-20 04:47:00,17
2019-09-20 04:48:00,48
2019-09-20 04:49:00,2
2019-09-20 04:52:00,7
2019-09-20 04:53:00,1
2019-09-20 04:55:00,1
2019-09-20 04:57:00,17
2019-09-20 04:58:00,48
2019-09-20 04:59:00,2
2019-09-20 05:02:00,7
2019-09-20 05:03:00,1
2019-09-20 05:07:00,17
2019-09-20 05:08:00,48
2019-09-20 05:09:00,2
2019-09-20 05:12:00,7
2019-09-20 05:13:00,1
2019-09-20 05:15:00,1
2019-09-20 05:17:00,17
2019-09-20 05:18:00,48
2019-09-20 05:19:00,2
2019-09-20 05:22:00,7
2019-09-20 05:23:00,1
2019-09-20 05:25:00,1
2019-09-20 05:27:00,17
2019-09-20 05:28:00,48
2019-09-20 05:29:00,2
2019-09-20 05:32:00,7
2019-09-20 05:33:00,1
2019-09-20 05:34:00,1
2019-09-20 05:35:00,2
2019-09-20 05:37:00,17
2019-09-20 05:38:00,48
2019-09-20 05:39:00,2
2019-09-20 05:42:00,7
2019-09-20 05:43:00,1
2019-09-20 05:45:00,1
2019-09-20 05:47:00,15
2019-09-20 05:48:00,50
2019-09-20 05:49:00,2
2019-09-20 05:52:00,6
2019-09-20 05:53:00,2
2019-09-20 05:55:00,1
2019-09-20 05:57:00,15
2019-09-20 05:58:00,50
2019-09-20 05:59:00,2
2019-09-20 06:02:00,6
2019-09-20 06:03:00,2
2019-09-20 06:05:00,1
2019-09-20 06:07:00,15
2019-09-20 06:08:00,50
2019-09-20 06:09:00,2
2019-09-20 06:12:00,6
2019-09-20 06:13:00,2
2019-09-20 06:15:00,1
2019-09-20 06:17:00,15
2019-09-20 06:18:00,50
2019-09-20 06:19:00,2
2019-09-20 06:22:00,6
2019-09-20 06:23:00,2
2019-09-20 06:25:00,1
2019-09-20 06:27:00,15
2019-09-20 06:28:00,50
2019-09-20 06:29:00,2
2019-09-20 06:32:00,6
2019-09-20 06:33:00,2
2019-09-20 06:35:00,1
2019-09-20 06:37:00,15
2019-09-20 06:38:00,50
2019-09-20 06:39:00,2
2019-09-20 06:42:00,6
2019-09-20 06:43:00,2
2019-09-20 06:45:00,1
2019-09-20 06:47:00,15
2019-09-20 06:48:00,52
2019-09-20 06:49:00,2
2019-09-20 06:52:00,6
2019-09-20 06:53:00,2
2019-09-20 06:55:00,1
2019-09-20 06:57:00,15
2019-09-20 06:58:00,50
2019-09-20 06:59:00,2
2019-09-20 07:02:00,6
2019-09-20 07:03:00,2
2019-09-20 07:05:00,1
2019-09-20 07:07:00,17
2019-09-20 07:08:00,50
2019-09-20 07:09:00,2
2019-09-20 07:12:00,6
2019-09-20 07:13:00,2
2019-09-20 07:16:00,1
2019-09-20 07:17:00,15
2019-09-20 07:18:00,50
2019-09-20 07:19:00,2
2019-09-20 07:22:00,5
2019-09-20 07:23:00,3
2019-09-20 07:25:00,1
2019-09-20 07:27:00,16
2019-09-20 07:28:00,50
2019-09-20 07:29:00,2
2019-09-20 07:32:00,5
2019-09-20 07:33:00,3
2019-09-20 07:35:00,1
2019-09-20 07:37:00,15
2019-09-20 07:38:00,50
2019-09-20 07:39:00,2
2019-09-20 07:42:00,5
2019-09-20 07:43:00,3
2019-09-20 07:45:00,1
2019-09-20 07:47:00,15
2019-09-20 07:48:00,51
2019-09-20 07:49:00,2
2019-09-20 07:52:00,5
2019-09-20 07:53:00,2
2019-09-20 07:55:00,2
2019-09-20 07:57:00,15
2019-09-20 07:58:00,50
2019-09-20 07:59:00,2
2019-09-20 08:02:00,5
2019-09-20 08:03:00,2
2019-09-20 08:05:00,2
2019-09-20 08:07:00,12
2019-09-20 08:08:00,53
2019-09-20 08:09:00,2
2019-09-20 08:12:00,5
2019-09-20 08:13:00,2
2019-09-20 08:15:00,2
2019-09-20 08:17:00,14
2019-09-20 08:18:00,52
2019-09-20 08:19:00,2
2019-09-20 08:22:00,5
2019-09-20 08:23:00,2
2019-09-20 08:25:00,2
2019-09-20 08:27:00,13
2019-09-20 08:28:00,54
2019-09-20 08:29:00,2
2019-09-20 08:32:00,5
2019-09-20 08:33:00,2
2019-09-20 08:35:00,2
2019-09-20 08:37:00,12
2019-09-20 08:38:00,53
2019-09-20 08:39:00,2
2019-09-20 08:42:00,5
2019-09-20 08:43:00,2
2019-09-20 08:45:00,2
2019-09-20 08:47:00,13
2019-09-20 08:48:00,53
2019-09-20 08:49:00,2
2019-09-20 08:52:00,5
2019-09-20 08:53:00,2
2019-09-20 08:55:00,1
2019-09-20 08:56:00,1
2019-09-20 08:57:00,12
2019-09-20 08:58:00,53
2019-09-20 08:59:00,2
2019-09-20 09:02:00,5
2019-09-20 09:03:00,2
2019-09-20 09:05:00,2
2019-09-20 09:07:00,14
2019-09-20 09:08:00,53
2019-09-20 09:09:00,2
2019-09-20 09:12:00,6
2019-09-20 09:13:00,2
2019-09-20 09:15:00,2
2019-09-20 09:17:00,12
2019-09-20 09:18:00,53
2019-09-20 09:19:00,1
2019-09-20 09:20:00,1
2019-09-20 09:22:00,5
2019-09-20 09:23:00,2
2019-09-20 09:25:00,2
2019-09-20 09:26:00,1
2019-09-20 09:27:00,12
2019-09-20 09:28:00,52
2019-09-20 09:29:00,2
2019-09-20 09:30:00,1
2019-09-20 09:32:00,5
2019-09-20 09:33:00,2
2019-09-20 09:35:00,2
2019-09-20 09:37:00,11
2019-09-20 09:38:00,51
2019-09-20 09:39:00,3
2019-09-20 09:40:00,2
2019-09-20 09:42:00,4
2019-09-20 09:43:00,3
2019-09-20 09:44:00,1
2019-09-20 09:45:00,2
2019-09-20 09:47:00,11
2019-09-20 09:48:00,51
2019-09-20 09:49:00,3
2019-09-20 09:50:00,2
2019-09-20 09:52:00,5
2019-09-20 09:53:00,2
2019-09-20 09:55:00,1
2019-09-20 09:56:00,1
2019-09-20 09:57:00,10
2019-09-20 09:58:00,52
2019-09-20 09:59:00,3
2019-09-20 10:00:00,2
2019-09-20 10:02:00,5
2019-09-20 10:03:00,2
2019-09-20 10:05:00,2
2019-09-20 10:07:00,10
2019-09-20 10:08:00,52
2019-09-20 10:09:00,2
2019-09-20 10:10:00,3
2019-09-20 10:12:00,2
2019-09-20 10:13:00,5
2019-09-20 10:15:00,2
2019-09-20 10:17:00,10
2019-09-20 10:18:00,52
2019-09-20 10:19:00,2
2019-09-20 10:20:00,3
2019-09-20 10:22:00,2
2019-09-20 10:23:00,7
2019-09-20 10:25:00,2
2019-09-20 10:27:00,10
2019-09-20 10:28:00,52
2019-09-20 10:29:00,2
2019-09-20 10:30:00,3
2019-09-20 10:32:00,2
2019-09-20 10:33:00,5
2019-09-20 10:35:00,2
2019-09-20 10:37:00,10
2019-09-20 10:38:00,52
2019-09-20 10:39:00,2
2019-09-20 10:40:00,3
2019-09-20 10:42:00,2
2019-09-20 10:43:00,5
2019-09-20 10:45:00,2
2019-09-20 10:47:00,10
2019-09-20 10:48:00,52
2019-09-20 10:49:00,2
2019-09-20 10:50:00,3
2019-09-20 10:51:00,1
2019-09-20 10:52:00,2
2019-09-20 10:53:00,5
2019-09-20 10:55:00,2
2019-09-20 10:57:00,10
2019-09-20 10:58:00,52
2019-09-20 10:59:00,2
2019-09-20 11:00:00,3
2019-09-20 11:02:00,2
2019-09-20 11:03:00,5
2019-09-20 11:05:00,2
2019-09-20 11:07:00,10
2019-09-20 11:08:00,52
2019-09-20 11:09:00,2
2019-09-20 11:10:00,3
2019-09-20 11:12:00,1
2019-09-20 11:13:00,6
2019-09-20 11:15:00,2
2019-09-20 11:17:00,10
2019-09-20 11:18:00,50
2019-09-20 11:19:00,3
2019-09-20 11:20:00,4
2019-09-20 11:22:00,1
2019-09-20 11:23:00,6
2019-09-20 11:25:00,2
2019-09-20 11:27:00,9
2019-09-20 11:28:00,52
2019-09-20 11:29:00,2
2019-09-20 11:30:00,4
2019-09-20 11:32:00,1
2019-09-20 11:33:00,6
2019-09-20 11:35:00,2
2019-09-20 11:37:00,8
2019-09-20 11:38:00,52
2019-09-20 11:39:00,3
2019-09-20 11:40:00,4
2019-09-20 11:42:00,1
2019-09-20 11:43:00,6
2019-09-20 11:45:00,1
2019-09-20 11:46:00,1
2019-09-20 11:47:00,8
2019-09-20 11:48:00,52
2019-09-20 11:49:00,3
2019-09-20 11:50:00,4
2019-09-20 11:52:00,1
2019-09-20 11:53:00,6
2019-09-20 11:55:00,1
2019-09-20 11:56:00,1
2019-09-20 11:57:00,8
2019-09-20 11:58:00,52
2019-09-20 11:59:00,3
2019-09-20 12:00:00,4
2019-09-20 12:02:00,1
2019-09-20 12:03:00,8
2019-09-20 12:05:00,2
2019-09-20 12:07:00,8
2019-09-20 12:08:00,52
2019-09-20 12:09:00,3
2019-09-20 12:10:00,4
2019-09-20 12:13:00,7
2019-09-20 12:15:00,2
2019-09-20 12:17:00,8
2019-09-20 12:18:00,52
2019-09-20 12:19:00,3
2019-09-20 12:20:00,4
2019-09-20 12:23:00,7
2019-09-20 12:25:00,2
2019-09-20 12:27:00,8
2019-09-20 12:28:00,52
2019-09-20 12:29:00,3
2019-09-20 12:30:00,4
2019-09-20 12:33:00,7
2019-09-20 12:35:00,2
2019-09-20 12:37:00,8
2019-09-20 12:38:00,52
2019-09-20 12:39:00,3
2019-09-20 12:40:00,5
2019-09-20 12:43:00,7
2019-09-20 12:45:00,2
2019-09-20 12:47:00,8
2019-09-20 12:48:00,53
2019-09-20 12:49:00,3
2019-09-20 12:50:00,4
2019-09-20 12:53:00,7
2019-09-20 12:55:00,2
2019-09-20 12:57:00,8
2019-09-20 12:58:00,52
2019-09-20 12:59:00,3
2019-09-20 13:00:00,4
2019-09-20 13:03:00,7
2019-09-20 13:05:00,2
2019-09-20 13:07:00,8
2019-09-20 13:08:00,52
2019-09-20 13:09:00,3
2019-09-20 13:10:00,4
2019-09-20 13:13:00,7
2019-09-20 13:14:00,1
2019-09-20 13:15:00,2
2019-09-20 13:17:00,8
2019-09-20 13:18:00,52
2019-09-20 13:19:00,3
2019-09-20 13:20:00,4
2019-09-20 13:23:00,7
2019-09-20 13:25:00,1
2019-09-20 13:26:00,2
2019-09-20 13:27:00,8
2019-09-20 13:28:00,52
2019-09-20 13:29:00,3
2019-09-20 13:30:00,4
2019-09-20 13:33:00,7
2019-09-20 13:34:00,1
2019-09-20 13:35:00,2
2019-09-20 13:37:00,8
2019-09-20 13:38:00,52
2019-09-20 13:39:00,3
2019-09-20 13:40:00,4
2019-09-20 13:43:00,7
2019-09-20 13:45:00,1
2019-09-20 13:47:00,9
2019-09-20 13:48:00,52
2019-09-20 13:49:00,3
2019-09-20 13:50:00,4
2019-09-20 13:52:00,1
2019-09-20 13:53:00,8
2019-09-20 13:55:00,1
2019-09-20 13:57:00,9
2019-09-20 13:58:00,52
2019-09-20 13:59:00,3
2019-09-20 14:00:00,4
2019-09-20 14:02:00,1
2019-09-20 14:03:00,7
2019-09-20 14:06:00,1
2019-09-20 14:07:00,9
2019-09-20 14:08:00,49
2019-09-20 14:09:00,6
2019-09-20 14:10:00,4
2019-09-20 14:13:00,7
2019-09-20 14:15:00,1
2019-09-20 14:17:00,9
2019-09-20 14:18:00,51
2019-09-20 14:19:00,4
2019-09-20 14:20:00,4
2019-09-20 14:23:00,7
2019-09-20 14:26:00,1
2019-09-20 14:27:00,5
2019-09-20 14:28:00,55
2019-09-20 14:29:00,4
2019-09-20 14:30:00,4
2019-09-20 14:33:00,7
2019-09-20 14:35:00,1
2019-09-20 14:37:00,5
2019-09-20 14:38:00,55
2019-09-20 14:39:00,4
2019-09-20 14:40:00,4
2019-09-20 14:43:00,7
2019-09-20 14:45:00,1
2019-09-20 14:47:00,5
2019-09-20 14:48:00,55
2019-09-20 14:49:00,4
2019-09-20 14:50:00,4
2019-09-20 14:53:00,7
2019-09-20 14:55:00,1
2019-09-20 14:57:00,5
2019-09-20 14:58:00,55
2019-09-20 14:59:00,4
2019-09-20 15:00:00,4
2019-09-20 15:03:00,7
2019-09-20 15:05:00,1
2019-09-20 15:07:00,5
2019-09-20 15:08:00,50
2019-09-20 15:09:00,9
2019-09-20 15:10:00,4
2019-09-20 15:13:00,7
2019-09-20 15:15:00,1
2019-09-20 15:17:00,5
2019-09-20 15:18:00,51
2019-09-20 15:19:00,8
2019-09-20 15:20:00,4
2019-09-20 15:23:00,7
2019-09-20 15:25:00,1
2019-09-20 15:27:00,5
2019-09-20 15:28:00,50
2019-09-20 15:29:00,9
2019-09-20 15:30:00,4
2019-09-20 15:33:00,7
2019-09-20 15:35:00,1
2019-09-20 15:37:00,5
2019-09-20 15:38:00,48
2019-09-20 15:39:00,11
2019-09-20 15:40:00,4
2019-09-20 15:43:00,7
2019-09-20 15:45:00,1
2019-09-20 15:47:00,5
2019-09-20 15:48:00,48
2019-09-20 15:49:00,11
2019-09-20 15:50:00,4
2019-09-20 15:53:00,7
2019-09-20 15:54:00,1
2019-09-20 15:55:00,1
2019-09-20 15:57:00,5
2019-09-20 15:58:00,48
2019-09-20 15:59:00,11
2019-09-20 16:00:00,4
2019-09-20 16:03:00,7
2019-09-20 16:05:00,1
2019-09-20 16:07:00,5
2019-09-20 16:08:00,48
2019-09-20 16:09:00,11
2019-09-20 16:10:00,4
2019-09-20 16:13:00,7
2019-09-20 16:15:00,1
2019-09-20 16:17:00,5
2019-09-20 16:18:00,48
2019-09-20 16:19:00,11
2019-09-20 16:20:00,4
2019-09-20 16:23:00,7
2019-09-20 16:25:00,1
2019-09-20 16:27:00,5
2019-09-20 16:28:00,46
2019-09-20 16:29:00,13
2019-09-20 16:30:00,4
2019-09-20 16:33:00,7
2019-09-20 16:35:00,1
2019-09-20 16:37:00,4
2019-09-20 16:38:00,46
2019-09-20 16:39:00,12
2019-09-20 16:40:00,4
2019-09-20 16:43:00,7
2019-09-20 16:45:00,1
2019-09-20 16:47:00,4
2019-09-20 16:48:00,47
2019-09-20 16:49:00,13
2019-09-20 16:50:00,4
2019-09-20 16:53:00,7
2019-09-20 16:55:00,1
2019-09-20 16:57:00,4
2019-09-20 16:58:00,47
2019-09-20 16:59:00,13
2019-09-20 17:00:00,4
2019-09-20 17:03:00,7
2019-09-20 17:05:00,1
2019-09-20 17:07:00,4
2019-09-20 17:08:00,47
2019-09-20 17:09:00,13
2019-09-20 17:10:00,4
2019-09-20 17:13:00,7
2019-09-20 17:15:00,1
2019-09-20 17:17:00,4
2019-09-20 17:18:00,47
2019-09-20 17:19:00,13
2019-09-20 17:20:00,4
2019-09-20 17:23:00,7
2019-09-20 17:25:00,1
2019-09-20 17:27:00,4
2019-09-20 17:28:00,43
2019-09-20 17:29:00,17
2019-09-20 17:30:00,4
2019-09-20 17:33:00,7
2019-09-20 17:35:00,1
2019-09-20 17:37:00,4
2019-09-20 17:38:00,45
2019-09-20 17:39:00,15
2019-09-20 17:40:00,4
2019-09-20 17:43:00,7
2019-09-20 17:45:00,1
2019-09-20 17:47:00,4
2019-09-20 17:48:00,45
2019-09-20 17:49:00,15
2019-09-20 17:50:00,4
2019-09-20 17:53:00,7
2019-09-20 17:55:00,1
2019-09-20 17:57:00,4
2019-09-20 17:58:00,42
2019-09-20 17:59:00,18
2019-09-20 18:00:00,4
2019-09-20 18:03:00,7
2019-09-20 18:05:00,1
2019-09-20 18:07:00,4
2019-09-20 18:08:00,43
2019-09-20 18:09:00,17
2019-09-20 18:10:00,4
2019-09-20 18:13:00,7
2019-09-20 18:15:00,1
2019-09-20 18:17:00,4
2019-09-20 18:18:00,43
2019-09-20 18:19:00,17
2019-09-20 18:20:00,4
2019-09-20 18:23:00,7
2019-09-20 18:25:00,1
2019-09-20 18:27:00,4
2019-09-20 18:28:00,43
2019-09-20 18:29:00,17
2019-09-20 18:30:00,4
2019-09-20 18:33:00,7
2019-09-20 18:35:00,1
2019-09-20 18:37:00,4
2019-09-20 18:38:00,43
2019-09-20 18:39:00,17
2019-09-20 18:40:00,4
2019-09-20 18:43:00,7
2019-09-20 18:45:00,1
2019-09-20 18:47:00,4
2019-09-20 18:48:00,43
2019-09-20 18:49:00,17
2019-09-20 18:50:00,4
2019-09-20 18:53:00,7
2019-09-20 18:55:00,1
2019-09-20 18:57:00,4
2019-09-20 18:58:00,43
2019-09-20 18:59:00,17
2019-09-20 19:00:00,4
2019-09-20 19:03:00,6
2019-09-20 19:04:00,1
2019-09-20 19:05:00,1
2019-09-20 19:07:00,4
2019-09-20 19:08:00,43
2019-09-20 19:09:00,17
2019-09-20 19:10:00,4
2019-09-20 19:13:00,6
2019-09-20 19:14:00,1
2019-09-20 19:15:00,1
2019-09-20 19:17:00,6
2019-09-20 19:18:00,43
2019-09-20 19:19:00,17
2019-09-20 19:20:00,4
2019-09-20 19:23:00,6
2019-09-20 19:24:00,1
2019-09-20 19:25:00,1
2019-09-20 19:27:00,4
2019-09-20 19:28:00,36
2019-09-20 19:29:00,24
2019-09-20 19:30:00,4
2019-09-20 19:33:00,5
2019-09-20 19:34:00,1
2019-09-20 19:35:00,2
2019-09-20 19:37:00,4
2019-09-20 19:38:00,37
2019-09-20 19:39:00,23
2019-09-20 19:40:00,4
2019-09-20 19:43:00,5
2019-09-20 19:44:00,1
2019-09-20 19:45:00,2
2019-09-20 19:47:00,4
2019-09-20 19:48:00,37
2019-09-20 19:49:00,23
2019-09-20 19:50:00,4
2019-09-20 19:53:00,5
2019-09-20 19:54:00,1
2019-09-20 19:55:00,2
2019-09-20 19:57:00,4
2019-09-20 19:58:00,37
2019-09-20 19:59:00,23
2019-09-20 20:00:00,4
2019-09-20 20:03:00,5
2019-09-20 20:04:00,1
2019-09-20 20:05:00,2
2019-09-20 20:07:00,4
2019-09-20 20:08:00,37
2019-09-20 20:09:00,23
2019-09-20 20:10:00,4
2019-09-20 20:13:00,5
2019-09-20 20:14:00,1
2019-09-20 20:15:00,1
2019-09-20 20:16:00,1
2019-09-20 20:17:00,4
2019-09-20 20:18:00,37
2019-09-20 20:19:00,23
2019-09-20 20:20:00,4
2019-09-20 20:23:00,5
2019-09-20 20:24:00,1
2019-09-20 20:25:00,2
2019-09-20 20:27:00,4
2019-09-20 20:28:00,37
2019-09-20 20:29:00,23
2019-09-20 20:30:00,4
2019-09-20 20:33:00,5
2019-09-20 20:34:00,1
2019-09-20 20:35:00,2
2019-09-20 20:37:00,4
2019-09-20 20:38:00,37
2019-09-20 20:39:00,23
2019-09-20 20:40:00,4
2019-09-20 20:43:00,5
2019-09-20 20:44:00,1
2019-09-20 20:45:00,2
2019-09-20 20:47:00,4
2019-09-20 20:48:00,37
2019-09-20 20:49:00,23
2019-09-20 20:50:00,4
2019-09-20 20:53:00,5
2019-09-20 20:54:00,1
2019-09-20 20:55:00,2
2019-09-20 20:57:00,4
2019-09-20 20:58:00,37
2019-09-20 20:59:00,23
2019-09-20 21:00:00,4
2019-09-20 21:03:00,5
2019-09-20 21:04:00,1
2019-09-20 21:05:00,2
2019-09-20 21:07:00,4
2019-09-20 21:08:00,37
2019-09-20 21:09:00,23
2019-09-20 21:10:00,4
2019-09-20 21:13:00,5
2019-09-20 21:14:00,1
2019-09-20 21:15:00,2
2019-09-20 21:17:00,4
2019-09-20 21:18:00,37
2019-09-20 21:19:00,23
2019-09-20 21:20:00,4
2019-09-20 21:23:00,5
2019-09-20 21:24:00,1
2019-09-20 21:25:00,2
2019-09-20 21:27:00,4
2019-09-20 21:28:00,37
2019-09-20 21:29:00,23
2019-09-20 21:30:00,4
2019-09-20 21:33:00,1
2019-09-20 21:35:00,7
2019-09-20 21:36:00,1
2019-09-20 21:37:00,4
2019-09-20 21:38:00,34
2019-09-20 21:39:00,26
2019-09-20 21:40:00,4
2019-09-20 21:45:00,7
2019-09-20 21:46:00,1
2019-09-20 21:47:00,4
2019-09-20 21:48:00,34
2019-09-20 21:49:00,26
2019-09-20 21:50:00,4
2019-09-20 21:55:00,7
2019-09-20 21:56:00,1
2019-09-20 21:57:00,4
2019-09-20 21:58:00,33
2019-09-20 21:59:00,27
2019-09-20 22:00:00,4
2019-09-20 22:05:00,7
2019-09-20 22:06:00,1
2019-09-20 22:07:00,4
2019-09-20 22:08:00,34
2019-09-20 22:09:00,26
2019-09-20 22:10:00,2
2019-09-20 22:11:00,2
2019-09-20 22:15:00,7
2019-09-20 22:16:00,1
2019-09-20 22:17:00,4
2019-09-20 22:18:00,34
2019-09-20 22:19:00,26
2019-09-20 22:20:00,2
2019-09-20 22:21:00,2
2019-09-20 22:25:00,7
2019-09-20 22:26:00,1
2019-09-20 22:27:00,4
2019-09-20 22:28:00,33
2019-09-20 22:29:00,27
2019-09-20 22:30:00,2
2019-09-20 22:31:00,2
2019-09-20 22:35:00,7
2019-09-20 22:36:00,1
2019-09-20 22:37:00,4
2019-09-20 22:38:00,34
2019-09-20 22:39:00,26
2019-09-20 22:40:00,2
2019-09-20 22:41:00,2
2019-09-20 22:45:00,7
2019-09-20 22:46:00,1
2019-09-20 22:47:00,4
2019-09-20 22:48:00,33
2019-09-20 22:49:00,27
2019-09-20 22:50:00,2
2019-09-20 22:51:00,2
2019-09-20 22:55:00,7
2019-09-20 22:56:00,1
2019-09-20 22:57:00,4
2019-09-20 22:58:00,34
2019-09-20 22:59:00,26
2019-09-20 23:00:00,2
2019-09-20 23:01:00,2
2019-09-20 23:05:00,7
2019-09-20 23:06:00,1
2019-09-20 23:07:00,4
2019-09-20 23:08:00,33
2019-09-20 23:09:00,27
2019-09-20 23:10:00,2
2019-09-20 23:11:00,2
2019-09-20 23:15:00,7
2019-09-20 23:16:00,1
2019-09-20 23:17:00,4
2019-09-20 23:18:00,34
2019-09-20 23:19:00,26
2019-09-20 23:20:00,2
2019-09-20 23:21:00,2
2019-09-20 23:25:00,7
2019-09-20 23:26:00,1
2019-09-20 23:27:00,4
2019-09-20 23:28:00,34
2019-09-20 23:29:00,26
2019-09-20 23:30:00,1
2019-09-20 23:31:00,3
