44,select * from galSpecLine where specObjId=#
2019-09-20 00:16:00,1
2019-09-20 00:55:00,1
2019-09-20 01:05:00,1
2019-09-20 02:17:00,1
2019-09-20 03:10:00,1
2019-09-20 03:27:00,1
2019-09-20 06:05:00,1
2019-09-20 07:25:00,3
2019-09-20 10:24:00,1
2019-09-20 12:23:00,1
2019-09-20 14:00:00,1
2019-09-20 14:45:00,1
2019-09-20 14:47:00,1
2019-09-20 15:56:00,1
2019-09-20 15:57:00,1
2019-09-20 16:21:00,2
2019-09-20 16:27:00,1
2019-09-20 16:29:00,1
2019-09-20 16:30:00,1
2019-09-20 16:36:00,1
2019-09-20 16:43:00,2
2019-09-20 17:21:00,1
2019-09-20 18:31:00,1
2019-09-20 18:32:00,2
2019-09-20 18:33:00,1
2019-09-20 18:34:00,2
2019-09-20 18:35:00,2
2019-09-20 18:36:00,4
2019-09-20 18:37:00,1
2019-09-20 18:47:00,1
2019-09-20 19:04:00,1
2019-09-20 19:27:00,1
2019-09-20 21:21:00,1
2019-09-20 21:24:00,1
