22,select * from sppParams where specObjId=#
2019-09-20 00:41:00,2
2019-09-20 00:46:00,1
2019-09-20 00:58:00,1
2019-09-20 03:06:00,1
2019-09-20 04:40:00,1
2019-09-20 09:10:00,1
2019-09-20 09:28:00,1
2019-09-20 09:41:00,1
2019-09-20 11:21:00,1
2019-09-20 12:31:00,1
2019-09-20 12:41:00,1
2019-09-20 14:54:00,1
2019-09-20 15:02:00,1
2019-09-20 16:17:00,1
2019-09-20 17:05:00,1
2019-09-20 20:18:00,1
2019-09-20 21:54:00,1
2019-09-20 22:31:00,1
2019-09-20 22:45:00,1
2019-09-20 23:45:00,1
2019-09-20 23:54:00,1
