22,select * from galSpecIndx where specObjId=#
2019-09-20 00:40:00,1
2019-09-20 01:11:00,1
2019-09-20 02:45:00,1
2019-09-20 03:12:00,1
2019-09-20 05:00:00,1
2019-09-20 09:13:00,1
2019-09-20 10:36:00,1
2019-09-20 11:43:00,1
2019-09-20 12:10:00,1
2019-09-20 12:36:00,1
2019-09-20 13:02:00,1
2019-09-20 14:44:00,1
2019-09-20 14:57:00,1
2019-09-20 16:27:00,1
2019-09-20 17:10:00,1
2019-09-20 18:04:00,1
2019-09-20 20:08:00,1
2019-09-20 22:12:00,1
2019-09-20 22:36:00,1
2019-09-20 23:35:00,1
2019-09-20 23:41:00,1
2019-09-20 23:49:00,1
