2,"SELECT TOP # modelmag_g, devmag_g,    expmag_g, devrad_g, exprad_g, devab_g,    expab_g, extinction_g, z into mydb.sampleA  from dr1#.galaxy WHERE z > # and z < #"
2019-09-20 17:27:00,2
