313,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-09-20 00:36:00,5
2019-09-20 00:37:00,5
2019-09-20 00:38:00,4
2019-09-20 00:39:00,6
2019-09-20 00:40:00,4
2019-09-20 00:41:00,6
2019-09-20 00:42:00,4
2019-09-20 00:43:00,6
2019-09-20 00:44:00,12
2019-09-20 00:45:00,12
2019-09-20 00:46:00,6
2019-09-20 00:47:00,12
2019-09-20 00:48:00,12
2019-09-20 00:49:00,6
2019-09-20 00:50:00,10
2019-09-20 00:51:00,10
2019-09-20 00:52:00,4
2019-09-20 00:53:00,8
2019-09-20 00:54:00,4
2019-09-20 01:29:00,2
2019-09-20 01:30:00,8
2019-09-20 01:31:00,4
2019-09-20 01:32:00,2
2019-09-20 01:33:00,10
2019-09-20 01:34:00,2
2019-09-20 01:35:00,2
2019-09-20 01:36:00,10
2019-09-20 01:37:00,2
2019-09-20 01:39:00,4
2019-09-20 01:40:00,10
2019-09-20 03:39:00,2
2019-09-20 03:40:00,2
2019-09-20 03:41:00,2
2019-09-20 03:43:00,2
2019-09-20 04:28:00,2
2019-09-20 04:29:00,2
2019-09-20 04:31:00,2
2019-09-20 04:33:00,2
2019-09-20 05:06:00,2
2019-09-20 05:07:00,2
2019-09-20 05:08:00,2
2019-09-20 05:10:00,2
2019-09-20 13:35:00,2
2019-09-20 13:36:00,4
2019-09-20 13:37:00,6
2019-09-20 13:38:00,6
2019-09-20 13:39:00,4
2019-09-20 13:40:00,2
2019-09-20 13:45:00,4
2019-09-20 13:46:00,5
2019-09-20 13:47:00,4
2019-09-20 13:48:00,2
2019-09-20 13:49:00,2
2019-09-20 13:58:00,4
2019-09-20 13:59:00,2
2019-09-20 14:00:00,4
2019-09-20 14:01:00,2
2019-09-20 14:02:00,2
2019-09-20 14:03:00,2
2019-09-20 14:19:00,1
2019-09-20 14:20:00,3
2019-09-20 14:21:00,2
2019-09-20 14:22:00,2
2019-09-20 14:23:00,3
2019-09-20 14:24:00,1
2019-09-20 14:40:00,1
2019-09-20 14:41:00,1
2019-09-20 14:42:00,1
2019-09-20 14:43:00,1
2019-09-20 15:33:00,2
2019-09-20 15:34:00,2
2019-09-20 15:35:00,2
2019-09-20 15:36:00,2
2019-09-20 15:46:00,2
2019-09-20 15:47:00,2
2019-09-20 15:48:00,2
2019-09-20 15:49:00,2
2019-09-20 16:37:00,2
2019-09-20 16:39:00,2
2019-09-20 16:41:00,2
2019-09-20 16:44:00,2
