21,select * from SpecObjAll where specObjId=#
2019-09-20 00:56:00,1
2019-09-20 02:00:00,1
2019-09-20 03:54:00,1
2019-09-20 05:36:00,1
2019-09-20 07:01:00,1
2019-09-20 07:37:00,1
2019-09-20 08:49:00,1
2019-09-20 09:29:00,1
2019-09-20 09:43:00,1
2019-09-20 11:10:00,1
2019-09-20 11:21:00,1
2019-09-20 12:43:00,1
2019-09-20 13:45:00,1
2019-09-20 15:11:00,1
2019-09-20 16:05:00,1
2019-09-20 16:52:00,1
2019-09-20 17:40:00,1
2019-09-20 17:55:00,1
2019-09-20 18:39:00,1
2019-09-20 21:07:00,1
2019-09-20 23:21:00,1
