54,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-09-20 03:19:00,1
2019-09-20 05:53:00,1
2019-09-20 08:21:00,1
2019-09-20 09:32:00,2
2019-09-20 09:58:00,1
2019-09-20 10:19:00,1
2019-09-20 10:20:00,1
2019-09-20 10:21:00,1
2019-09-20 10:22:00,2
2019-09-20 10:31:00,1
2019-09-20 15:54:00,1
2019-09-20 16:24:00,1
2019-09-20 16:29:00,1
2019-09-20 16:33:00,1
2019-09-20 16:36:00,1
2019-09-20 16:38:00,1
2019-09-20 16:40:00,1
2019-09-20 16:41:00,1
2019-09-20 16:43:00,1
2019-09-20 16:47:00,1
2019-09-20 16:50:00,1
2019-09-20 16:51:00,1
2019-09-20 16:52:00,1
2019-09-20 16:54:00,1
2019-09-20 16:55:00,2
2019-09-20 16:58:00,1
2019-09-20 16:59:00,1
2019-09-20 17:01:00,1
2019-09-20 17:02:00,1
2019-09-20 17:03:00,1
2019-09-20 17:05:00,1
2019-09-20 17:06:00,1
2019-09-20 17:09:00,1
2019-09-20 17:10:00,1
2019-09-20 17:11:00,1
2019-09-20 17:12:00,1
2019-09-20 17:13:00,2
2019-09-20 17:15:00,1
2019-09-20 17:16:00,2
2019-09-20 17:17:00,1
2019-09-20 17:18:00,1
2019-09-20 17:19:00,1
2019-09-20 17:20:00,1
2019-09-20 17:21:00,2
2019-09-20 17:22:00,1
2019-09-20 18:29:00,1
2019-09-20 18:36:00,1
2019-09-20 21:12:00,1
