112,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-11-03 00:05:00,1
2019-11-03 00:16:00,1
2019-11-03 00:17:00,1
2019-11-03 00:18:00,1
2019-11-03 00:40:00,1
2019-11-03 00:56:00,1
2019-11-03 01:25:00,1
2019-11-03 02:20:00,1
2019-11-03 03:58:00,1
2019-11-03 04:07:00,1
2019-11-03 04:47:00,1
2019-11-03 05:18:00,1
2019-11-03 05:56:00,1
2019-11-03 07:01:00,1
2019-11-03 07:06:00,1
2019-11-03 07:09:00,1
2019-11-03 07:29:00,1
2019-11-03 10:41:00,1
2019-11-03 10:58:00,1
2019-11-03 11:06:00,1
2019-11-03 11:17:00,1
2019-11-03 11:50:00,1
2019-11-03 11:54:00,1
2019-11-03 11:56:00,1
2019-11-03 11:58:00,1
2019-11-03 11:59:00,1
2019-11-03 12:00:00,1
2019-11-03 12:15:00,1
2019-11-03 12:28:00,1
2019-11-03 12:30:00,1
2019-11-03 12:31:00,1
2019-11-03 12:35:00,1
2019-11-03 12:49:00,1
2019-11-03 13:02:00,1
2019-11-03 13:12:00,1
2019-11-03 13:17:00,1
2019-11-03 14:21:00,1
2019-11-03 14:41:00,1
2019-11-03 14:55:00,1
2019-11-03 14:56:00,1
2019-11-03 15:24:00,1
2019-11-03 15:41:00,1
2019-11-03 15:55:00,1
2019-11-03 16:00:00,1
2019-11-03 16:08:00,1
2019-11-03 16:51:00,1
2019-11-03 17:07:00,1
2019-11-03 17:18:00,1
2019-11-03 17:31:00,1
2019-11-03 17:43:00,1
2019-11-03 17:53:00,1
2019-11-03 18:07:00,2
2019-11-03 18:13:00,1
2019-11-03 18:36:00,1
2019-11-03 18:41:00,1
2019-11-03 18:50:00,1
2019-11-03 18:51:00,1
2019-11-03 19:06:00,1
2019-11-03 19:26:00,1
2019-11-03 19:41:00,1
2019-11-03 19:48:00,1
2019-11-03 19:57:00,1
2019-11-03 20:06:00,1
2019-11-03 20:12:00,1
2019-11-03 20:14:00,1
2019-11-03 21:24:00,1
2019-11-03 21:31:00,1
2019-11-03 21:35:00,1
2019-11-03 21:45:00,1
2019-11-03 21:55:00,1
2019-11-03 21:58:00,1
2019-11-03 22:07:00,1
2019-11-03 22:09:00,1
2019-11-03 22:11:00,1
2019-11-03 22:13:00,2
2019-11-03 22:16:00,1
2019-11-03 22:19:00,1
2019-11-03 22:20:00,1
2019-11-03 22:21:00,1
2019-11-03 22:26:00,2
2019-11-03 22:27:00,1
2019-11-03 22:28:00,1
2019-11-03 22:29:00,2
2019-11-03 22:30:00,1
2019-11-03 22:32:00,1
2019-11-03 22:34:00,1
2019-11-03 22:36:00,1
2019-11-03 22:37:00,1
2019-11-03 22:38:00,1
2019-11-03 22:41:00,1
2019-11-03 22:43:00,1
2019-11-03 22:47:00,2
2019-11-03 22:51:00,1
2019-11-03 22:53:00,1
2019-11-03 22:54:00,1
2019-11-03 22:55:00,1
2019-11-03 22:56:00,1
2019-11-03 23:00:00,1
2019-11-03 23:01:00,1
2019-11-03 23:02:00,1
2019-11-03 23:04:00,1
2019-11-03 23:06:00,1
2019-11-03 23:08:00,1
2019-11-03 23:09:00,1
2019-11-03 23:12:00,1
2019-11-03 23:19:00,1
2019-11-03 23:35:00,1
