58,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-11-03 00:46:00,1
2019-11-03 01:45:00,1
2019-11-03 01:46:00,1
2019-11-03 02:45:00,1
2019-11-03 03:13:00,1
2019-11-03 03:41:00,1
2019-11-03 03:43:00,1
2019-11-03 03:45:00,2
2019-11-03 03:46:00,1
2019-11-03 03:48:00,1
2019-11-03 04:17:00,2
2019-11-03 04:18:00,1
2019-11-03 04:19:00,1
2019-11-03 04:45:00,1
2019-11-03 05:45:00,1
2019-11-03 06:45:00,1
2019-11-03 07:45:00,1
2019-11-03 08:45:00,1
2019-11-03 09:45:00,1
2019-11-03 10:25:00,1
2019-11-03 10:45:00,1
2019-11-03 11:45:00,1
2019-11-03 12:45:00,1
2019-11-03 13:44:00,9
2019-11-03 13:45:00,1
2019-11-03 14:45:00,1
2019-11-03 15:45:00,1
2019-11-03 15:57:00,9
2019-11-03 16:34:00,9
2019-11-03 16:45:00,1
2019-11-03 17:45:00,1
2019-11-03 18:45:00,1
