173,select * from fDocFunctionParams(&&&)
2019-11-03 00:11:00,1
2019-11-03 00:20:00,3
2019-11-03 01:09:00,1
2019-11-03 01:50:00,1
2019-11-03 02:36:00,1
2019-11-03 02:41:00,3
2019-11-03 03:27:00,3
2019-11-03 03:52:00,3
2019-11-03 03:53:00,3
2019-11-03 03:54:00,1
2019-11-03 03:57:00,3
2019-11-03 04:05:00,1
2019-11-03 04:12:00,4
2019-11-03 04:13:00,5
2019-11-03 04:16:00,2
2019-11-03 04:22:00,6
2019-11-03 04:40:00,3
2019-11-03 04:50:00,2
2019-11-03 04:51:00,2
2019-11-03 06:12:00,4
2019-11-03 06:23:00,1
2019-11-03 07:30:00,15
2019-11-03 07:31:00,3
2019-11-03 07:32:00,22
2019-11-03 07:39:00,1
2019-11-03 08:00:00,3
2019-11-03 09:13:00,1
2019-11-03 09:33:00,2
2019-11-03 09:55:00,2
2019-11-03 10:34:00,3
2019-11-03 12:19:00,1
2019-11-03 13:57:00,3
2019-11-03 14:03:00,3
2019-11-03 14:30:00,2
2019-11-03 14:50:00,3
2019-11-03 16:15:00,2
2019-11-03 16:40:00,2
2019-11-03 17:08:00,1
2019-11-03 17:11:00,1
2019-11-03 17:35:00,4
2019-11-03 17:36:00,1
2019-11-03 17:45:00,1
2019-11-03 18:09:00,2
2019-11-03 18:10:00,3
2019-11-03 18:21:00,1
2019-11-03 18:31:00,3
2019-11-03 18:42:00,3
2019-11-03 18:50:00,3
2019-11-03 19:02:00,1
2019-11-03 19:14:00,3
2019-11-03 19:20:00,3
2019-11-03 20:22:00,1
2019-11-03 21:09:00,2
2019-11-03 21:13:00,1
2019-11-03 21:24:00,3
2019-11-03 21:45:00,2
2019-11-03 22:21:00,2
2019-11-03 22:35:00,1
2019-11-03 22:36:00,1
2019-11-03 22:56:00,1
2019-11-03 23:15:00,2
2019-11-03 23:43:00,2
2019-11-03 23:51:00,2
2019-11-03 23:52:00,1
2019-11-03 23:56:00,1
