134,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-11-03 03:14:00,1
2019-11-03 03:21:00,2
2019-11-03 03:39:00,1
2019-11-03 03:40:00,2
2019-11-03 03:42:00,1
2019-11-03 03:43:00,2
2019-11-03 03:53:00,1
2019-11-03 03:54:00,1
2019-11-03 03:55:00,1
2019-11-03 03:56:00,1
2019-11-03 03:58:00,1
2019-11-03 03:59:00,1
2019-11-03 04:00:00,1
2019-11-03 04:01:00,1
2019-11-03 04:02:00,2
2019-11-03 04:03:00,1
2019-11-03 04:04:00,1
2019-11-03 04:10:00,1
2019-11-03 04:11:00,1
2019-11-03 04:20:00,1
2019-11-03 04:21:00,1
2019-11-03 04:31:00,2
2019-11-03 04:34:00,1
2019-11-03 04:43:00,2
2019-11-03 04:45:00,1
2019-11-03 04:46:00,1
2019-11-03 04:56:00,2
2019-11-03 05:03:00,1
2019-11-03 05:10:00,2
2019-11-03 05:12:00,1
2019-11-03 05:13:00,2
2019-11-03 05:14:00,1
2019-11-03 05:15:00,1
2019-11-03 05:21:00,2
2019-11-03 05:31:00,2
2019-11-03 05:32:00,2
2019-11-03 05:33:00,1
2019-11-03 05:39:00,2
2019-11-03 05:40:00,1
2019-11-03 05:41:00,2
2019-11-03 05:47:00,1
2019-11-03 05:48:00,1
2019-11-03 05:49:00,1
2019-11-03 05:55:00,1
2019-11-03 05:56:00,2
2019-11-03 05:57:00,2
2019-11-03 06:03:00,2
2019-11-03 06:05:00,1
2019-11-03 06:06:00,1
2019-11-03 06:12:00,1
2019-11-03 06:13:00,1
2019-11-03 06:22:00,2
2019-11-03 06:24:00,2
2019-11-03 06:25:00,1
2019-11-03 06:26:00,2
2019-11-03 06:27:00,1
2019-11-03 06:28:00,1
2019-11-03 06:29:00,2
2019-11-03 06:30:00,1
2019-11-03 06:38:00,1
2019-11-03 06:43:00,1
2019-11-03 06:44:00,1
2019-11-03 06:45:00,2
2019-11-03 06:52:00,1
2019-11-03 06:58:00,1
2019-11-03 06:59:00,1
2019-11-03 07:06:00,2
2019-11-03 07:08:00,1
2019-11-03 07:16:00,2
2019-11-03 07:18:00,1
2019-11-03 07:22:00,2
2019-11-03 07:23:00,2
2019-11-03 07:24:00,2
2019-11-03 07:25:00,1
2019-11-03 07:26:00,2
2019-11-03 07:32:00,2
2019-11-03 07:39:00,1
2019-11-03 07:40:00,1
2019-11-03 07:41:00,2
2019-11-03 07:50:00,1
2019-11-03 07:51:00,2
2019-11-03 07:52:00,2
2019-11-03 07:53:00,1
2019-11-03 08:00:00,2
2019-11-03 08:01:00,2
2019-11-03 08:10:00,2
2019-11-03 08:12:00,2
2019-11-03 08:13:00,1
2019-11-03 08:18:00,1
2019-11-03 08:19:00,1
2019-11-03 08:21:00,2
2019-11-03 08:22:00,1
2019-11-03 08:27:00,2
2019-11-03 08:28:00,1
2019-11-03 08:34:00,1
2019-11-03 08:35:00,1
