356,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-03 02:50:00,4
2019-11-03 02:51:00,2
2019-11-03 04:02:00,1
2019-11-03 04:16:00,3
2019-11-03 04:17:00,1
2019-11-03 04:30:00,2
2019-11-03 04:31:00,2
2019-11-03 05:54:00,1
2019-11-03 06:59:00,2
2019-11-03 07:00:00,3
2019-11-03 07:01:00,3
2019-11-03 07:02:00,3
2019-11-03 07:03:00,2
2019-11-03 07:11:00,1
2019-11-03 07:13:00,1
2019-11-03 07:15:00,1
2019-11-03 07:19:00,1
2019-11-03 07:21:00,1
2019-11-03 07:23:00,1
2019-11-03 07:25:00,1
2019-11-03 07:27:00,1
2019-11-03 07:29:00,1
2019-11-03 07:33:00,1
2019-11-03 07:35:00,1
2019-11-03 07:37:00,1
2019-11-03 07:39:00,1
2019-11-03 07:41:00,1
2019-11-03 07:43:00,1
2019-11-03 07:45:00,1
2019-11-03 07:51:00,1
2019-11-03 07:55:00,1
2019-11-03 07:57:00,1
2019-11-03 07:59:00,1
2019-11-03 08:01:00,1
2019-11-03 08:05:00,1
2019-11-03 08:07:00,1
2019-11-03 08:09:00,1
2019-11-03 08:11:00,1
2019-11-03 08:13:00,1
2019-11-03 08:15:00,1
2019-11-03 08:17:00,1
2019-11-03 08:19:00,1
2019-11-03 08:21:00,1
2019-11-03 08:23:00,1
2019-11-03 08:25:00,1
2019-11-03 08:27:00,1
2019-11-03 08:29:00,1
2019-11-03 08:31:00,1
2019-11-03 08:33:00,1
2019-11-03 08:35:00,1
2019-11-03 08:37:00,1
2019-11-03 08:39:00,1
2019-11-03 08:43:00,1
2019-11-03 08:45:00,1
2019-11-03 08:47:00,1
2019-11-03 08:49:00,1
2019-11-03 08:51:00,1
2019-11-03 08:53:00,1
2019-11-03 08:57:00,1
2019-11-03 08:59:00,1
2019-11-03 09:01:00,1
2019-11-03 09:03:00,1
2019-11-03 09:07:00,1
2019-11-03 09:09:00,1
2019-11-03 09:11:00,1
2019-11-03 09:13:00,1
2019-11-03 09:15:00,1
2019-11-03 09:17:00,1
2019-11-03 09:19:00,1
2019-11-03 09:21:00,1
2019-11-03 09:23:00,1
2019-11-03 09:25:00,1
2019-11-03 09:27:00,1
2019-11-03 09:29:00,1
2019-11-03 09:31:00,1
2019-11-03 09:33:00,1
2019-11-03 09:35:00,1
2019-11-03 09:37:00,1
2019-11-03 09:39:00,1
2019-11-03 09:40:00,1
2019-11-03 09:41:00,2
2019-11-03 09:42:00,3
2019-11-03 09:43:00,2
2019-11-03 09:44:00,2
2019-11-03 09:45:00,2
2019-11-03 09:46:00,2
2019-11-03 09:47:00,1
2019-11-03 09:48:00,2
2019-11-03 09:49:00,2
2019-11-03 09:50:00,2
2019-11-03 09:51:00,2
2019-11-03 09:52:00,3
2019-11-03 09:53:00,2
2019-11-03 09:54:00,2
2019-11-03 09:55:00,1
2019-11-03 09:56:00,1
2019-11-03 09:57:00,2
2019-11-03 09:58:00,2
2019-11-03 09:59:00,2
2019-11-03 10:00:00,2
2019-11-03 10:01:00,3
2019-11-03 10:02:00,2
2019-11-03 10:03:00,2
2019-11-03 10:04:00,2
2019-11-03 10:05:00,2
2019-11-03 10:06:00,2
2019-11-03 10:07:00,1
2019-11-03 10:09:00,3
2019-11-03 10:10:00,1
2019-11-03 10:11:00,1
2019-11-03 10:12:00,2
2019-11-03 10:13:00,1
2019-11-03 10:14:00,2
2019-11-03 10:15:00,2
2019-11-03 10:16:00,2
2019-11-03 10:17:00,1
2019-11-03 10:18:00,2
2019-11-03 10:19:00,2
2019-11-03 10:20:00,1
2019-11-03 10:21:00,2
2019-11-03 10:22:00,2
2019-11-03 10:24:00,2
2019-11-03 10:25:00,2
2019-11-03 10:26:00,2
2019-11-03 10:27:00,3
2019-11-03 10:28:00,2
2019-11-03 10:29:00,2
2019-11-03 10:30:00,1
2019-11-03 10:38:00,2
2019-11-03 10:39:00,1
2019-11-03 10:40:00,2
2019-11-03 10:41:00,2
2019-11-03 10:42:00,2
2019-11-03 10:43:00,1
2019-11-03 10:44:00,1
2019-11-03 13:45:00,1
2019-11-03 13:46:00,1
2019-11-03 13:48:00,1
2019-11-03 13:49:00,1
2019-11-03 13:51:00,1
2019-11-03 13:52:00,1
2019-11-03 14:03:00,1
2019-11-03 14:04:00,1
2019-11-03 14:08:00,1
2019-11-03 14:09:00,1
2019-11-03 14:10:00,1
2019-11-03 14:18:00,1
2019-11-03 14:19:00,1
2019-11-03 14:26:00,2
2019-11-03 14:27:00,2
2019-11-03 14:28:00,2
2019-11-03 14:29:00,1
2019-11-03 14:30:00,2
2019-11-03 14:31:00,2
2019-11-03 14:32:00,3
2019-11-03 14:33:00,3
2019-11-03 14:34:00,2
2019-11-03 14:35:00,3
2019-11-03 14:36:00,3
2019-11-03 14:37:00,3
2019-11-03 14:38:00,2
2019-11-03 14:39:00,3
2019-11-03 14:40:00,3
2019-11-03 14:41:00,2
2019-11-03 14:42:00,2
2019-11-03 14:43:00,3
2019-11-03 14:44:00,2
2019-11-03 14:45:00,3
2019-11-03 14:46:00,3
2019-11-03 14:47:00,3
2019-11-03 14:48:00,2
2019-11-03 14:49:00,3
2019-11-03 14:50:00,3
2019-11-03 14:51:00,2
2019-11-03 14:52:00,3
2019-11-03 14:53:00,3
2019-11-03 14:54:00,2
2019-11-03 14:55:00,2
2019-11-03 14:56:00,3
2019-11-03 14:57:00,3
2019-11-03 14:58:00,2
2019-11-03 14:59:00,3
2019-11-03 15:00:00,3
2019-11-03 15:01:00,2
2019-11-03 15:02:00,3
2019-11-03 15:03:00,3
2019-11-03 15:04:00,3
2019-11-03 15:05:00,2
2019-11-03 15:08:00,3
2019-11-03 15:09:00,2
2019-11-03 15:16:00,1
2019-11-03 15:19:00,1
2019-11-03 15:20:00,1
2019-11-03 15:24:00,1
2019-11-03 15:25:00,1
2019-11-03 15:26:00,1
2019-11-03 15:27:00,1
2019-11-03 15:28:00,3
2019-11-03 15:30:00,1
2019-11-03 15:33:00,1
2019-11-03 15:38:00,1
2019-11-03 15:40:00,1
2019-11-03 15:43:00,3
2019-11-03 15:46:00,2
2019-11-03 15:47:00,1
2019-11-03 16:08:00,2
2019-11-03 16:09:00,1
2019-11-03 16:19:00,1
2019-11-03 16:23:00,1
2019-11-03 16:25:00,1
2019-11-03 16:28:00,1
2019-11-03 16:29:00,2
2019-11-03 16:30:00,1
2019-11-03 16:51:00,6
2019-11-03 22:28:00,1
2019-11-03 23:29:00,1
2019-11-03 23:30:00,1
