15,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-11-03 14:58:00,1
2019-11-03 15:11:00,1
2019-11-03 15:17:00,1
2019-11-03 15:20:00,1
2019-11-03 15:26:00,1
2019-11-03 15:31:00,1
2019-11-03 15:35:00,1
2019-11-03 15:38:00,1
2019-11-03 15:44:00,1
2019-11-03 15:50:00,1
2019-11-03 15:52:00,1
2019-11-03 15:56:00,1
2019-11-03 16:01:00,1
2019-11-03 16:10:00,1
2019-11-03 16:14:00,1
