118,select * from dbo.fDocColumns(&&&)
2019-02-11 01:18:00,1
2019-02-11 01:23:00,1
2019-02-11 01:53:00,1
2019-02-11 03:44:00,1
2019-02-11 04:10:00,1
2019-02-11 04:12:00,1
2019-02-11 04:45:00,1
2019-02-11 04:47:00,1
2019-02-11 04:56:00,1
2019-02-11 05:00:00,1
2019-02-11 05:55:00,1
2019-02-11 06:07:00,1
2019-02-11 06:15:00,1
2019-02-11 07:06:00,1
2019-02-11 07:07:00,3
2019-02-11 07:08:00,1
2019-02-11 07:09:00,2
2019-02-11 07:39:00,2
2019-02-11 07:40:00,2
2019-02-11 07:43:00,2
2019-02-11 07:54:00,2
2019-02-11 08:18:00,2
2019-02-11 08:25:00,2
2019-02-11 08:53:00,1
2019-02-11 09:52:00,1
2019-02-11 10:06:00,1
2019-02-11 11:09:00,1
2019-02-11 11:17:00,1
2019-02-11 11:31:00,2
2019-02-11 11:41:00,1
2019-02-11 12:06:00,1
2019-02-11 12:11:00,2
2019-02-11 12:36:00,1
2019-02-11 13:20:00,1
2019-02-11 13:54:00,1
2019-02-11 14:01:00,2
2019-02-11 14:30:00,1
2019-02-11 14:51:00,3
2019-02-11 14:57:00,1
2019-02-11 14:59:00,1
2019-02-11 15:09:00,1
2019-02-11 15:27:00,2
2019-02-11 15:37:00,1
2019-02-11 16:02:00,1
2019-02-11 16:21:00,1
2019-02-11 16:45:00,1
2019-02-11 17:10:00,1
2019-02-11 17:15:00,1
2019-02-11 17:46:00,2
2019-02-11 17:55:00,1
2019-02-11 18:01:00,1
2019-02-11 18:28:00,1
2019-02-11 18:41:00,3
2019-02-11 18:43:00,2
2019-02-11 19:40:00,2
2019-02-11 20:04:00,1
2019-02-11 20:08:00,1
2019-02-11 20:17:00,2
2019-02-11 20:24:00,1
2019-02-11 20:29:00,1
2019-02-11 20:46:00,1
2019-02-11 20:56:00,1
2019-02-11 21:22:00,1
2019-02-11 21:27:00,2
2019-02-11 21:28:00,2
2019-02-11 21:31:00,3
2019-02-11 21:53:00,1
2019-02-11 22:00:00,1
2019-02-11 22:05:00,3
2019-02-11 22:06:00,1
2019-02-11 22:08:00,2
2019-02-11 22:09:00,5
2019-02-11 22:11:00,1
2019-02-11 22:22:00,1
2019-02-11 22:24:00,1
2019-02-11 22:26:00,2
2019-02-11 22:28:00,1
2019-02-11 22:32:00,1
2019-02-11 22:43:00,1
2019-02-11 22:54:00,2
2019-02-11 22:55:00,1
2019-02-11 23:04:00,1
2019-02-11 23:22:00,2
