2759,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-02-11 00:01:00,4
2019-02-11 00:02:00,8
2019-02-11 00:04:00,2
2019-02-11 00:06:00,5
2019-02-11 00:14:00,2
2019-02-11 00:15:00,1
2019-02-11 00:16:00,3
2019-02-11 00:17:00,6
2019-02-11 00:18:00,3
2019-02-11 00:19:00,1
2019-02-11 00:20:00,7
2019-02-11 00:21:00,17
2019-02-11 00:24:00,1
2019-02-11 00:31:00,1
2019-02-11 00:39:00,1
2019-02-11 00:40:00,1
2019-02-11 00:44:00,4
2019-02-11 00:45:00,2
2019-02-11 00:46:00,4
2019-02-11 00:53:00,1
2019-02-11 00:58:00,1
2019-02-11 00:59:00,1
2019-02-11 01:00:00,1
2019-02-11 01:01:00,4
2019-02-11 01:02:00,2
2019-02-11 01:06:00,1
2019-02-11 01:07:00,2
2019-02-11 01:13:00,4
2019-02-11 01:21:00,1
2019-02-11 01:22:00,1
2019-02-11 01:23:00,8
2019-02-11 01:25:00,1
2019-02-11 01:33:00,2
2019-02-11 01:34:00,1
2019-02-11 01:35:00,2
2019-02-11 01:37:00,2
2019-02-11 01:38:00,1
2019-02-11 01:47:00,1
2019-02-11 01:52:00,1
2019-02-11 01:53:00,13
2019-02-11 01:55:00,3
2019-02-11 01:56:00,1
2019-02-11 02:03:00,9
2019-02-11 02:05:00,4
2019-02-11 02:06:00,5
2019-02-11 02:07:00,2
2019-02-11 02:08:00,1
2019-02-11 02:17:00,1
2019-02-11 02:18:00,9
2019-02-11 02:19:00,8
2019-02-11 02:26:00,1
2019-02-11 02:27:00,5
2019-02-11 02:34:00,2
2019-02-11 02:35:00,1
2019-02-11 02:36:00,5
2019-02-11 02:37:00,1
2019-02-11 02:38:00,3
2019-02-11 02:39:00,1
2019-02-11 02:40:00,1
2019-02-11 02:41:00,19
2019-02-11 02:42:00,9
2019-02-11 02:43:00,2
2019-02-11 02:44:00,1
2019-02-11 02:50:00,2
2019-02-11 02:51:00,6
2019-02-11 02:53:00,5
2019-02-11 02:54:00,1
2019-02-11 03:02:00,4
2019-02-11 03:03:00,1
2019-02-11 03:10:00,2
2019-02-11 03:11:00,1
2019-02-11 03:13:00,6
2019-02-11 03:15:00,4
2019-02-11 03:16:00,1
2019-02-11 03:17:00,1
2019-02-11 03:18:00,1
2019-02-11 03:19:00,2
2019-02-11 03:20:00,5
2019-02-11 03:23:00,2
