56,select distinct parent from DBViewCols where viewname=&&&
2019-02-11 04:01:00,1
2019-02-11 04:02:00,1
2019-02-11 04:10:00,1
2019-02-11 04:12:00,1
2019-02-11 04:50:00,1
2019-02-11 05:55:00,1
2019-02-11 06:15:00,1
2019-02-11 11:09:00,1
2019-02-11 14:26:00,1
2019-02-11 14:59:00,1
2019-02-11 15:50:00,1
2019-02-11 16:21:00,1
2019-02-11 17:13:00,1
2019-02-11 17:14:00,1
2019-02-11 18:18:00,1
2019-02-11 18:41:00,2
2019-02-11 19:11:00,1
2019-02-11 19:55:00,1
2019-02-11 20:18:00,1
2019-02-11 20:56:00,1
2019-02-11 21:06:00,1
2019-02-11 21:40:00,1
2019-02-11 21:49:00,1
2019-02-11 21:50:00,1
2019-02-11 21:58:00,1
2019-02-11 21:59:00,3
2019-02-11 22:00:00,1
2019-02-11 22:01:00,1
2019-02-11 22:03:00,1
2019-02-11 22:04:00,1
2019-02-11 22:06:00,1
2019-02-11 22:07:00,1
2019-02-11 22:09:00,1
2019-02-11 22:10:00,1
2019-02-11 22:11:00,1
2019-02-11 22:15:00,1
2019-02-11 22:17:00,1
2019-02-11 22:22:00,1
2019-02-11 22:24:00,2
2019-02-11 22:28:00,1
2019-02-11 22:41:00,2
2019-02-11 22:42:00,1
2019-02-11 22:43:00,2
2019-02-11 22:44:00,1
2019-02-11 22:47:00,1
2019-02-11 22:54:00,2
2019-02-11 22:55:00,1
2019-02-11 22:57:00,1
2019-02-11 23:02:00,1
