55,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-11 00:14:00,1
2019-02-11 00:23:00,1
2019-02-11 07:17:00,1
2019-02-11 08:30:00,1
2019-02-11 08:48:00,1
2019-02-11 09:59:00,1
2019-02-11 10:04:00,1
2019-02-11 10:30:00,1
2019-02-11 10:48:00,1
2019-02-11 11:00:00,1
2019-02-11 11:17:00,1
2019-02-11 11:25:00,1
2019-02-11 12:20:00,1
2019-02-11 13:16:00,1
2019-02-11 13:46:00,1
2019-02-11 13:56:00,1
2019-02-11 13:57:00,1
2019-02-11 13:58:00,1
2019-02-11 13:59:00,1
2019-02-11 14:00:00,2
2019-02-11 14:02:00,1
2019-02-11 14:03:00,1
2019-02-11 14:04:00,2
2019-02-11 14:05:00,2
2019-02-11 14:06:00,1
2019-02-11 14:39:00,1
2019-02-11 15:16:00,1
2019-02-11 15:17:00,1
2019-02-11 15:18:00,1
2019-02-11 15:19:00,1
2019-02-11 15:20:00,1
2019-02-11 15:44:00,1
2019-02-11 15:48:00,1
2019-02-11 15:54:00,1
2019-02-11 15:58:00,1
2019-02-11 16:09:00,2
2019-02-11 16:10:00,1
2019-02-11 16:11:00,3
2019-02-11 16:12:00,2
2019-02-11 16:13:00,1
2019-02-11 16:14:00,1
2019-02-11 16:26:00,1
2019-02-11 16:30:00,1
2019-02-11 16:36:00,1
2019-02-11 16:41:00,1
2019-02-11 16:47:00,1
2019-02-11 17:07:00,1
2019-02-11 20:00:00,1
