3389,"SELECT DISTINCT p.ra , p.dec FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = # GROUP BY p.ra, p.dec"
2019-02-11 05:09:00,2
2019-02-11 05:10:00,2
2019-02-11 05:11:00,1
2019-02-11 05:12:00,2
2019-02-11 05:16:00,5
2019-02-11 05:17:00,2
2019-02-11 05:18:00,3
2019-02-11 05:19:00,3
2019-02-11 05:26:00,10
2019-02-11 05:31:00,5
2019-02-11 05:38:00,10
2019-02-11 05:39:00,2
2019-02-11 05:41:00,4
2019-02-11 05:42:00,3
2019-02-11 05:43:00,1
2019-02-11 05:44:00,1
2019-02-11 05:51:00,10
2019-02-11 05:52:00,1
2019-02-11 05:59:00,9
2019-02-11 06:00:00,2
2019-02-11 06:04:00,10
2019-02-11 06:12:00,10
2019-02-11 06:13:00,3
2019-02-11 06:14:00,1
2019-02-11 06:15:00,5
2019-02-11 06:16:00,1
2019-02-11 06:17:00,3
2019-02-11 06:18:00,2
2019-02-11 06:19:00,3
2019-02-11 06:20:00,1
2019-02-11 06:23:00,6
2019-02-11 06:24:00,5
2019-02-11 06:25:00,3
2019-02-11 06:31:00,11
2019-02-11 06:39:00,10
2019-02-11 06:47:00,10
2019-02-11 06:48:00,2
2019-02-11 06:49:00,2
2019-02-11 06:52:00,5
2019-02-11 06:56:00,4
2019-02-11 06:57:00,2
2019-02-11 06:58:00,2
2019-02-11 06:59:00,2
2019-02-11 07:00:00,3
2019-02-11 07:01:00,2
2019-02-11 07:02:00,3
2019-02-11 07:04:00,4
2019-02-11 07:05:00,2
2019-02-11 07:06:00,3
2019-02-11 07:07:00,3
2019-02-11 07:08:00,2
2019-02-11 07:16:00,10
2019-02-11 07:17:00,2
2019-02-11 07:18:00,1
2019-02-11 07:19:00,3
2019-02-11 07:25:00,10
2019-02-11 07:26:00,4
2019-02-11 07:33:00,10
2019-02-11 07:34:00,4
2019-02-11 07:35:00,1
2019-02-11 07:41:00,10
2019-02-11 07:42:00,2
2019-02-11 07:44:00,3
2019-02-11 07:47:00,10
2019-02-11 07:50:00,5
2019-02-11 07:52:00,1
2019-02-11 07:53:00,3
2019-02-11 07:54:00,1
2019-02-11 07:55:00,4
2019-02-11 07:56:00,1
2019-02-11 07:57:00,2
2019-02-11 07:58:00,1
2019-02-11 07:59:00,2
2019-02-11 08:00:00,2
2019-02-11 08:01:00,2
2019-02-11 08:02:00,3
2019-02-11 08:03:00,2
2019-02-11 08:04:00,2
2019-02-11 08:11:00,10
2019-02-11 08:13:00,3
2019-02-11 08:14:00,2
2019-02-11 08:15:00,1
2019-02-11 08:16:00,2
2019-02-11 08:17:00,3
2019-02-11 08:18:00,1
2019-02-11 08:19:00,4
2019-02-11 08:21:00,5
2019-02-11 08:23:00,1
2019-02-11 08:26:00,10
2019-02-11 08:27:00,2
2019-02-11 08:28:00,3
2019-02-11 08:29:00,1
2019-02-11 08:38:00,10
2019-02-11 08:39:00,3
2019-02-11 08:42:00,3
2019-02-11 08:43:00,3
2019-02-11 08:47:00,10
2019-02-11 08:55:00,9
2019-02-11 08:56:00,2
2019-02-11 09:02:00,4
2019-02-11 09:03:00,6
2019-02-11 09:08:00,11
2019-02-11 09:09:00,2
2019-02-11 09:10:00,1
2019-02-11 09:11:00,3
2019-02-11 09:12:00,2
2019-02-11 09:13:00,1
2019-02-11 09:14:00,2
2019-02-11 09:15:00,2
2019-02-11 09:16:00,5
2019-02-11 09:17:00,1
2019-02-11 09:24:00,5
2019-02-11 09:25:00,5
2019-02-11 09:26:00,6
2019-02-11 09:30:00,10
2019-02-11 09:37:00,8
2019-02-11 09:38:00,3
2019-02-11 09:39:00,1
2019-02-11 09:40:00,4
2019-02-11 09:49:00,9
2019-02-11 09:50:00,4
2019-02-11 09:51:00,1
2019-02-11 09:52:00,5
2019-02-11 09:53:00,2
2019-02-11 09:54:00,2
2019-02-11 09:55:00,7
2019-02-11 09:59:00,13
2019-02-11 10:00:00,2
2019-02-11 10:01:00,1
2019-02-11 10:02:00,2
2019-02-11 10:03:00,5
2019-02-11 10:04:00,1
2019-02-11 10:05:00,4
2019-02-11 10:07:00,4
2019-02-11 10:08:00,2
2019-02-11 10:14:00,5
2019-02-11 10:15:00,6
2019-02-11 10:16:00,3
2019-02-11 10:17:00,1
2019-02-11 10:18:00,1
2019-02-11 10:19:00,5
2019-02-11 10:22:00,5
2019-02-11 10:26:00,10
2019-02-11 10:27:00,2
2019-02-11 10:34:00,9
2019-02-11 10:35:00,1
2019-02-11 10:36:00,3
2019-02-11 10:37:00,2
2019-02-11 10:38:00,1
2019-02-11 10:45:00,2
2019-02-11 10:46:00,8
2019-02-11 10:50:00,10
2019-02-11 10:51:00,6
2019-02-11 10:53:00,2
2019-02-11 11:02:00,10
2019-02-11 11:03:00,2
2019-02-11 11:08:00,9
2019-02-11 11:09:00,2
2019-02-11 11:10:00,3
2019-02-11 11:11:00,2
2019-02-11 11:12:00,2
2019-02-11 11:13:00,2
2019-02-11 11:14:00,1
2019-02-11 11:15:00,4
2019-02-11 11:17:00,4
2019-02-11 11:24:00,6
2019-02-11 11:25:00,2
2019-02-11 11:26:00,1
2019-02-11 11:28:00,3
2019-02-11 11:30:00,2
2019-02-11 11:31:00,1
2019-02-11 11:32:00,2
2019-02-11 11:35:00,10
2019-02-11 11:40:00,10
2019-02-11 11:42:00,3
2019-02-11 11:43:00,3
2019-02-11 11:44:00,1
2019-02-11 11:51:00,10
2019-02-11 11:52:00,3
2019-02-11 11:59:00,10
2019-02-11 12:05:00,10
2019-02-11 12:06:00,2
2019-02-11 12:07:00,3
2019-02-11 12:08:00,2
2019-02-11 12:09:00,2
2019-02-11 12:10:00,2
2019-02-11 12:17:00,3
2019-02-11 12:18:00,8
2019-02-11 12:22:00,10
2019-02-11 12:23:00,2
2019-02-11 12:30:00,8
2019-02-11 12:31:00,2
2019-02-11 12:32:00,4
2019-02-11 12:34:00,5
2019-02-11 12:35:00,2
2019-02-11 12:36:00,4
2019-02-11 12:43:00,10
2019-02-11 12:44:00,2
2019-02-11 12:50:00,10
2019-02-11 12:56:00,7
2019-02-11 12:57:00,2
2019-02-11 12:58:00,1
2019-02-11 13:00:00,5
2019-02-11 13:04:00,10
2019-02-11 13:05:00,2
2019-02-11 13:06:00,2
2019-02-11 13:07:00,3
2019-02-11 13:08:00,1
2019-02-11 13:09:00,3
2019-02-11 13:10:00,5
2019-02-11 13:11:00,1
2019-02-11 13:12:00,4
2019-02-11 13:21:00,10
2019-02-11 13:22:00,2
2019-02-11 13:23:00,2
2019-02-11 13:29:00,8
2019-02-11 13:30:00,2
2019-02-11 13:34:00,10
2019-02-11 13:35:00,2
2019-02-11 13:36:00,2
2019-02-11 13:39:00,5
2019-02-11 13:40:00,2
2019-02-11 13:44:00,11
2019-02-11 13:46:00,4
2019-02-11 13:48:00,5
2019-02-11 13:50:00,3
2019-02-11 13:52:00,2
2019-02-11 13:59:00,10
2019-02-11 14:03:00,10
2019-02-11 14:04:00,2
2019-02-11 14:05:00,1
2019-02-11 14:09:00,6
2019-02-11 14:11:00,3
2019-02-11 14:12:00,1
2019-02-11 14:19:00,11
2019-02-11 14:20:00,1
2019-02-11 14:27:00,10
2019-02-11 14:28:00,3
2019-02-11 14:36:00,11
2019-02-11 14:43:00,8
2019-02-11 14:44:00,6
2019-02-11 14:49:00,10
2019-02-11 14:50:00,1
2019-02-11 14:53:00,9
2019-02-11 14:54:00,2
2019-02-11 14:55:00,3
2019-02-11 14:56:00,2
2019-02-11 14:57:00,2
2019-02-11 14:58:00,3
2019-02-11 14:59:00,2
2019-02-11 15:01:00,2
2019-02-11 15:07:00,8
2019-02-11 15:09:00,1
2019-02-11 15:10:00,3
2019-02-11 15:11:00,4
2019-02-11 15:12:00,2
2019-02-11 15:19:00,10
2019-02-11 15:20:00,3
2019-02-11 15:21:00,3
2019-02-11 15:22:00,1
2019-02-11 15:23:00,1
2019-02-11 15:24:00,1
2019-02-11 15:25:00,3
2019-02-11 15:26:00,2
2019-02-11 15:27:00,3
2019-02-11 15:28:00,1
2019-02-11 15:33:00,5
2019-02-11 15:34:00,4
2019-02-11 15:35:00,2
2019-02-11 15:36:00,2
2019-02-11 15:37:00,2
2019-02-11 15:39:00,4
2019-02-11 15:40:00,1
2019-02-11 15:41:00,2
2019-02-11 15:42:00,3
2019-02-11 15:45:00,4
2019-02-11 15:48:00,6
2019-02-11 15:49:00,4
2019-02-11 15:50:00,2
2019-02-11 15:51:00,3
2019-02-11 15:54:00,9
2019-02-11 15:55:00,4
2019-02-11 15:56:00,1
2019-02-11 15:58:00,5
2019-02-11 15:59:00,5
2019-02-11 16:02:00,9
2019-02-11 16:03:00,7
2019-02-11 16:04:00,4
2019-02-11 16:05:00,3
2019-02-11 16:06:00,2
2019-02-11 16:07:00,2
2019-02-11 16:08:00,4
2019-02-11 16:16:00,10
2019-02-11 16:18:00,4
2019-02-11 16:25:00,4
2019-02-11 16:26:00,9
2019-02-11 16:27:00,2
2019-02-11 16:29:00,3
2019-02-11 16:37:00,10
2019-02-11 16:38:00,1
2019-02-11 16:39:00,3
2019-02-11 16:43:00,5
2019-02-11 16:44:00,5
2019-02-11 16:47:00,4
2019-02-11 16:53:00,10
2019-02-11 16:54:00,1
2019-02-11 16:55:00,3
2019-02-11 16:56:00,3
2019-02-11 16:59:00,5
2019-02-11 17:00:00,4
2019-02-11 17:01:00,1
2019-02-11 17:02:00,2
2019-02-11 17:09:00,10
2019-02-11 17:10:00,1
2019-02-11 17:13:00,5
2019-02-11 17:14:00,19
2019-02-11 17:15:00,6
2019-02-11 17:16:00,6
2019-02-11 17:17:00,6
2019-02-11 17:18:00,6
2019-02-11 17:20:00,5
2019-02-11 17:21:00,15
2019-02-11 17:22:00,20
2019-02-11 17:23:00,10
2019-02-11 17:24:00,25
2019-02-11 17:25:00,20
2019-02-11 17:26:00,2
2019-02-11 17:30:00,10
2019-02-11 17:35:00,10
2019-02-11 17:37:00,3
2019-02-11 17:42:00,5
2019-02-11 17:44:00,4
2019-02-11 17:45:00,2
2019-02-11 17:46:00,3
2019-02-11 17:47:00,2
2019-02-11 17:53:00,10
2019-02-11 17:54:00,2
2019-02-11 17:55:00,10
2019-02-11 17:56:00,20
2019-02-11 17:57:00,15
2019-02-11 17:58:00,20
2019-02-11 17:59:00,19
2019-02-11 18:00:00,5
2019-02-11 18:01:00,1
2019-02-11 18:02:00,8
2019-02-11 18:04:00,6
2019-02-11 18:25:00,9
2019-02-11 18:27:00,18
2019-02-11 18:28:00,15
2019-02-11 18:29:00,15
2019-02-11 18:30:00,20
2019-02-11 18:31:00,10
2019-02-11 18:32:00,22
2019-02-11 18:33:00,13
2019-02-11 18:34:00,15
2019-02-11 18:35:00,21
2019-02-11 18:36:00,15
2019-02-11 18:37:00,14
2019-02-11 18:38:00,15
2019-02-11 18:39:00,15
2019-02-11 18:40:00,19
2019-02-11 18:41:00,6
2019-02-11 18:42:00,5
2019-02-11 18:43:00,17
2019-02-11 18:44:00,20
2019-02-11 18:45:00,16
2019-02-11 18:46:00,17
2019-02-11 18:47:00,15
2019-02-11 18:48:00,21
2019-02-11 18:49:00,15
2019-02-11 18:50:00,16
2019-02-11 18:51:00,7
2019-02-11 18:52:00,2
2019-02-11 18:53:00,17
2019-02-11 18:54:00,17
2019-02-11 18:55:00,10
2019-02-11 18:56:00,15
2019-02-11 18:57:00,16
2019-02-11 18:58:00,12
2019-02-11 18:59:00,16
2019-02-11 19:00:00,16
2019-02-11 19:01:00,16
2019-02-11 19:02:00,15
2019-02-11 19:03:00,17
2019-02-11 19:04:00,12
2019-02-11 19:05:00,16
2019-02-11 19:06:00,15
2019-02-11 19:07:00,16
2019-02-11 19:08:00,10
2019-02-11 19:09:00,1
2019-02-11 19:10:00,9
2019-02-11 19:11:00,16
2019-02-11 19:12:00,13
2019-02-11 19:13:00,16
2019-02-11 19:14:00,14
2019-02-11 19:20:00,10
2019-02-11 19:21:00,2
2019-02-11 19:22:00,1
2019-02-11 19:23:00,2
2019-02-11 19:24:00,1
2019-02-11 19:26:00,5
2019-02-11 19:27:00,2
2019-02-11 19:28:00,3
2019-02-11 19:29:00,3
2019-02-11 19:30:00,1
2019-02-11 19:31:00,3
2019-02-11 19:32:00,2
2019-02-11 19:40:00,10
2019-02-11 19:41:00,3
2019-02-11 19:42:00,2
2019-02-11 19:43:00,4
2019-02-11 19:44:00,4
2019-02-11 19:45:00,2
2019-02-11 19:46:00,3
2019-02-11 19:53:00,11
2019-02-11 19:54:00,2
2019-02-11 19:58:00,10
2019-02-11 19:59:00,2
2019-02-11 20:00:00,3
2019-02-11 20:01:00,2
2019-02-11 20:02:00,2
2019-02-11 20:03:00,3
2019-02-11 20:04:00,1
2019-02-11 20:05:00,4
2019-02-11 20:06:00,3
2019-02-11 20:07:00,4
2019-02-11 20:08:00,2
2019-02-11 20:14:00,10
2019-02-11 20:15:00,1
2019-02-11 20:16:00,2
2019-02-11 20:18:00,5
2019-02-11 20:24:00,10
2019-02-11 20:26:00,4
2019-02-11 20:27:00,3
2019-02-11 20:28:00,5
2019-02-11 20:30:00,6
2019-02-11 20:31:00,1
2019-02-11 20:32:00,4
2019-02-11 20:33:00,3
2019-02-11 20:38:00,6
2019-02-11 20:39:00,1
2019-02-11 20:40:00,3
2019-02-11 20:41:00,3
2019-02-11 20:42:00,4
2019-02-11 20:43:00,3
2019-02-11 20:44:00,4
2019-02-11 20:45:00,1
2019-02-11 20:46:00,2
2019-02-11 20:47:00,2
2019-02-11 20:48:00,3
2019-02-11 20:49:00,2
2019-02-11 20:50:00,5
2019-02-11 20:51:00,3
2019-02-11 20:55:00,6
2019-02-11 20:56:00,2
2019-02-11 20:57:00,2
2019-02-11 20:58:00,2
2019-02-11 20:59:00,2
2019-02-11 21:00:00,3
2019-02-11 21:01:00,3
2019-02-11 21:03:00,5
2019-02-11 21:05:00,3
2019-02-11 21:11:00,4
2019-02-11 21:12:00,7
2019-02-11 21:19:00,6
2019-02-11 21:20:00,4
2019-02-11 21:21:00,4
2019-02-11 21:23:00,6
2019-02-11 21:24:00,1
2019-02-11 21:25:00,1
2019-02-11 21:26:00,1
2019-02-11 21:27:00,2
2019-02-11 21:28:00,2
2019-02-11 21:29:00,2
2019-02-11 21:30:00,4
2019-02-11 21:32:00,5
2019-02-11 21:33:00,1
2019-02-11 21:34:00,1
2019-02-11 21:37:00,10
2019-02-11 21:38:00,1
2019-02-11 21:39:00,3
2019-02-11 21:40:00,2
2019-02-11 21:47:00,11
2019-02-11 21:51:00,10
2019-02-11 21:52:00,1
2019-02-11 21:58:00,3
2019-02-11 21:59:00,7
2019-02-11 22:00:00,3
2019-02-11 22:01:00,2
2019-02-11 22:02:00,2
2019-02-11 22:03:00,1
2019-02-11 22:04:00,2
2019-02-11 22:05:00,2
2019-02-11 22:09:00,5
2019-02-11 22:10:00,5
2019-02-11 22:11:00,3
2019-02-11 22:12:00,2
2019-02-11 22:15:00,1
2019-02-11 22:18:00,3
2019-02-11 22:19:00,1
2019-02-11 22:20:00,2
2019-02-11 22:21:00,2
2019-02-11 22:25:00,12
2019-02-11 22:26:00,2
2019-02-11 22:28:00,4
2019-02-11 22:37:00,10
2019-02-11 22:39:00,4
2019-02-11 22:47:00,11
2019-02-11 22:50:00,3
2019-02-11 22:51:00,3
2019-02-11 22:52:00,3
2019-02-11 23:01:00,11
2019-02-11 23:02:00,5
2019-02-11 23:09:00,10
2019-02-11 23:10:00,1
2019-02-11 23:14:00,5
2019-02-11 23:15:00,3
2019-02-11 23:16:00,2
2019-02-11 23:17:00,2
2019-02-11 23:21:00,5
2019-02-11 23:22:00,2
2019-02-11 23:23:00,6
2019-02-11 23:24:00,2
2019-02-11 23:25:00,1
2019-02-11 23:26:00,3
2019-02-11 23:32:00,10
2019-02-11 23:33:00,1
2019-02-11 23:34:00,4
2019-02-11 23:36:00,5
2019-02-11 23:37:00,1
2019-02-11 23:38:00,1
2019-02-11 23:44:00,10
2019-02-11 23:45:00,1
2019-02-11 23:51:00,9
2019-02-11 23:52:00,2
2019-02-11 23:59:00,11
