1560,select * from PhotoTag where objId=#
2019-02-11 00:01:00,2
2019-02-11 00:02:00,2
2019-02-11 00:04:00,1
2019-02-11 00:06:00,1
2019-02-11 00:07:00,1
2019-02-11 00:09:00,1
2019-02-11 00:10:00,2
2019-02-11 00:11:00,1
2019-02-11 00:12:00,3
2019-02-11 00:14:00,1
2019-02-11 00:15:00,2
2019-02-11 00:16:00,1
2019-02-11 00:17:00,1
2019-02-11 00:19:00,1
2019-02-11 00:20:00,2
2019-02-11 00:21:00,1
2019-02-11 00:23:00,1
2019-02-11 00:24:00,1
2019-02-11 00:25:00,2
2019-02-11 00:27:00,2
2019-02-11 00:28:00,2
2019-02-11 00:29:00,2
2019-02-11 00:30:00,2
2019-02-11 00:31:00,1
2019-02-11 00:35:00,1
2019-02-11 00:36:00,2
2019-02-11 00:37:00,2
2019-02-11 00:38:00,1
2019-02-11 00:39:00,1
2019-02-11 00:41:00,1
2019-02-11 00:43:00,2
2019-02-11 00:44:00,1
2019-02-11 00:46:00,1
2019-02-11 00:47:00,1
2019-02-11 00:49:00,2
2019-02-11 00:50:00,1
2019-02-11 00:51:00,1
2019-02-11 00:52:00,3
2019-02-11 00:53:00,1
2019-02-11 00:57:00,2
2019-02-11 00:58:00,2
2019-02-11 00:59:00,3
2019-02-11 01:00:00,2
2019-02-11 01:01:00,1
2019-02-11 01:02:00,2
2019-02-11 01:03:00,1
2019-02-11 01:04:00,1
2019-02-11 01:05:00,1
2019-02-11 01:10:00,1
2019-02-11 01:11:00,1
2019-02-11 01:13:00,2
2019-02-11 01:15:00,2
2019-02-11 01:16:00,1
2019-02-11 01:17:00,2
2019-02-11 01:18:00,2
2019-02-11 01:20:00,3
2019-02-11 01:22:00,2
2019-02-11 01:23:00,2
2019-02-11 01:25:00,1
2019-02-11 01:26:00,1
2019-02-11 01:27:00,2
2019-02-11 01:28:00,2
2019-02-11 01:29:00,1
2019-02-11 01:30:00,1
2019-02-11 01:32:00,1
2019-02-11 01:33:00,2
2019-02-11 01:34:00,2
2019-02-11 01:35:00,5
2019-02-11 01:36:00,2
2019-02-11 01:37:00,1
2019-02-11 01:38:00,1
2019-02-11 01:40:00,1
2019-02-11 01:41:00,1
2019-02-11 01:46:00,2
2019-02-11 01:47:00,3
2019-02-11 01:48:00,1
2019-02-11 01:49:00,1
2019-02-11 01:50:00,1
2019-02-11 01:51:00,3
2019-02-11 01:52:00,1
2019-02-11 01:54:00,4
2019-02-11 01:55:00,1
2019-02-11 01:57:00,1
2019-02-11 01:58:00,2
2019-02-11 01:59:00,1
2019-02-11 02:00:00,1
2019-02-11 02:02:00,1
2019-02-11 02:03:00,1
2019-02-11 02:04:00,2
2019-02-11 02:05:00,2
2019-02-11 02:06:00,1
2019-02-11 02:09:00,2
2019-02-11 02:10:00,1
2019-02-11 02:11:00,1
2019-02-11 02:12:00,1
2019-02-11 02:13:00,2
2019-02-11 02:14:00,2
2019-02-11 02:15:00,2
2019-02-11 02:16:00,3
2019-02-11 02:18:00,2
2019-02-11 02:19:00,2
2019-02-11 02:20:00,2
2019-02-11 02:21:00,1
2019-02-11 02:22:00,1
2019-02-11 02:23:00,1
2019-02-11 02:24:00,3
2019-02-11 02:26:00,1
2019-02-11 02:27:00,3
2019-02-11 02:28:00,1
2019-02-11 02:29:00,2
2019-02-11 02:30:00,1
2019-02-11 02:31:00,1
2019-02-11 02:33:00,1
2019-02-11 02:34:00,1
