8,"select top # p.ra, p.dec, p.deVRad_r, q.z from galaxy p, dbo.fgetnearByObjEq(#,#,#) n, galSpecInfo q where p.objid=n.objid and p.specObjID=q.specObjID and p.specObjID<># and q.z># and abs (#*(#-q.z))<#"
2019-02-28 11:54:00,1
2019-02-28 12:19:00,1
2019-02-28 12:20:00,1
2019-02-28 12:26:00,1
2019-02-28 13:04:00,2
2019-02-28 13:06:00,1
2019-02-28 13:07:00,1
