60,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-02-28 00:55:00,1
2019-02-28 02:47:00,1
2019-02-28 02:51:00,1
2019-02-28 02:53:00,1
2019-02-28 02:56:00,1
2019-02-28 02:58:00,2
2019-02-28 03:42:00,4
2019-02-28 04:41:00,3
2019-02-28 05:09:00,1
2019-02-28 05:10:00,2
2019-02-28 05:11:00,2
2019-02-28 05:14:00,1
2019-02-28 05:16:00,2
2019-02-28 05:18:00,2
2019-02-28 05:19:00,3
2019-02-28 05:20:00,3
2019-02-28 05:22:00,3
2019-02-28 05:27:00,3
2019-02-28 05:28:00,2
2019-02-28 05:30:00,3
2019-02-28 05:35:00,3
2019-02-28 05:39:00,1
2019-02-28 13:01:00,1
2019-02-28 13:03:00,1
2019-02-28 13:05:00,2
2019-02-28 13:06:00,4
2019-02-28 13:08:00,2
2019-02-28 13:11:00,1
2019-02-28 13:12:00,2
2019-02-28 13:47:00,1
2019-02-28 18:43:00,1
