1,"select ra, dec into mydb.MyTable_# from dbo.zoo2MainPhotoz where    t0#_bar_a0#_bar_count > # and    t0#_bar_a0#_bar_fraction > # and    t0#_bar_a0#_bar_weighted_fraction > # and    t0#_bar_a0#_bar_debiased > #"
2019-02-28 09:47:00,1
