73,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-28 06:23:00,1
2019-02-28 07:03:00,1
2019-02-28 12:46:00,3
2019-02-28 12:47:00,1
2019-02-28 12:48:00,6
2019-02-28 12:49:00,2
2019-02-28 12:50:00,4
2019-02-28 12:51:00,2
2019-02-28 12:52:00,3
2019-02-28 12:53:00,5
2019-02-28 12:54:00,1
2019-02-28 12:55:00,1
2019-02-28 12:56:00,3
2019-02-28 12:57:00,2
2019-02-28 12:58:00,4
2019-02-28 12:59:00,2
2019-02-28 13:00:00,1
2019-02-28 13:01:00,3
2019-02-28 13:02:00,2
2019-02-28 13:03:00,2
2019-02-28 13:04:00,2
2019-02-28 13:05:00,4
2019-02-28 13:06:00,3
2019-02-28 13:07:00,6
2019-02-28 14:57:00,1
2019-02-28 19:16:00,1
2019-02-28 20:24:00,3
2019-02-28 20:25:00,2
2019-02-28 23:50:00,1
2019-02-28 23:51:00,1
