2,"select top # SpecObjID,ra,dec,z,logMass,logMass_median,chi2,ssfr,ssfr_mean,metallicity  from stellarMassFSPSGranEarlyDust where z < # AND logMass_median <> # AND ssfr_mean <> # AND ssfr BETWEEN # and #"
2019-02-28 20:38:00,2
