211,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-05-16 00:44:00,1
2019-05-16 00:48:00,1
2019-05-16 01:04:00,1
2019-05-16 01:07:00,1
2019-05-16 01:22:00,1
2019-05-16 01:25:00,1
2019-05-16 01:30:00,1
2019-05-16 01:45:00,1
2019-05-16 01:48:00,1
2019-05-16 02:02:00,1
2019-05-16 02:05:00,1
2019-05-16 02:06:00,1
2019-05-16 02:19:00,1
2019-05-16 02:23:00,1
2019-05-16 02:35:00,1
2019-05-16 02:38:00,1
2019-05-16 02:49:00,1
2019-05-16 02:58:00,1
2019-05-16 03:18:00,1
2019-05-16 03:21:00,1
2019-05-16 03:22:00,1
2019-05-16 03:23:00,1
2019-05-16 03:36:00,1
2019-05-16 03:38:00,1
2019-05-16 03:53:00,1
2019-05-16 03:56:00,1
2019-05-16 04:10:00,1
2019-05-16 04:13:00,1
2019-05-16 04:17:00,1
2019-05-16 04:32:00,1
2019-05-16 04:35:00,1
2019-05-16 04:49:00,2
2019-05-16 05:03:00,1
2019-05-16 05:05:00,1
2019-05-16 05:20:00,1
2019-05-16 05:23:00,1
2019-05-16 05:37:00,1
2019-05-16 05:39:00,1
2019-05-16 05:54:00,1
2019-05-16 05:57:00,1
2019-05-16 06:00:00,1
2019-05-16 06:01:00,1
2019-05-16 06:18:00,1
2019-05-16 06:21:00,1
2019-05-16 06:39:00,1
2019-05-16 06:42:00,1
2019-05-16 06:55:00,1
2019-05-16 06:58:00,1
2019-05-16 07:12:00,1
2019-05-16 07:15:00,1
2019-05-16 07:30:00,1
2019-05-16 07:33:00,1
2019-05-16 07:47:00,1
2019-05-16 07:53:00,1
2019-05-16 07:55:00,1
2019-05-16 07:57:00,1
2019-05-16 08:00:00,1
2019-05-16 08:02:00,1
2019-05-16 08:03:00,1
2019-05-16 08:04:00,1
2019-05-16 08:10:00,1
2019-05-16 08:13:00,1
2019-05-16 08:15:00,1
2019-05-16 08:17:00,1
2019-05-16 08:20:00,1
2019-05-16 08:23:00,1
2019-05-16 08:25:00,1
2019-05-16 08:26:00,1
2019-05-16 08:27:00,1
2019-05-16 11:21:00,1
2019-05-16 11:22:00,1
2019-05-16 11:23:00,1
2019-05-16 11:30:00,1
2019-05-16 11:56:00,1
2019-05-16 11:58:00,1
2019-05-16 12:00:00,1
2019-05-16 12:02:00,1
2019-05-16 12:04:00,1
2019-05-16 12:07:00,1
2019-05-16 12:09:00,1
2019-05-16 12:48:00,1
2019-05-16 12:49:00,1
2019-05-16 12:50:00,1
2019-05-16 12:53:00,1
2019-05-16 12:55:00,2
2019-05-16 12:56:00,1
2019-05-16 12:57:00,1
2019-05-16 12:59:00,1
2019-05-16 13:01:00,1
2019-05-16 13:04:00,1
2019-05-16 13:07:00,1
2019-05-16 13:11:00,1
2019-05-16 13:13:00,1
2019-05-16 13:14:00,1
2019-05-16 13:15:00,1
2019-05-16 13:18:00,2
2019-05-16 13:19:00,1
2019-05-16 13:20:00,1
2019-05-16 13:23:00,1
2019-05-16 13:24:00,1
2019-05-16 13:25:00,1
2019-05-16 13:26:00,1
2019-05-16 13:29:00,1
2019-05-16 13:31:00,1
2019-05-16 13:33:00,1
2019-05-16 13:36:00,1
2019-05-16 13:42:00,1
2019-05-16 13:52:00,1
2019-05-16 14:01:00,1
2019-05-16 14:03:00,2
2019-05-16 14:06:00,1
2019-05-16 14:08:00,1
2019-05-16 14:11:00,2
2019-05-16 14:13:00,1
2019-05-16 14:14:00,1
2019-05-16 14:16:00,1
2019-05-16 14:17:00,1
2019-05-16 14:18:00,1
2019-05-16 14:20:00,1
2019-05-16 14:21:00,1
2019-05-16 14:23:00,1
2019-05-16 14:24:00,1
2019-05-16 14:25:00,1
2019-05-16 14:26:00,1
2019-05-16 14:28:00,1
2019-05-16 14:29:00,1
2019-05-16 14:31:00,1
2019-05-16 14:32:00,1
2019-05-16 14:34:00,1
2019-05-16 14:36:00,1
2019-05-16 14:38:00,1
2019-05-16 14:40:00,1
2019-05-16 14:42:00,1
2019-05-16 14:44:00,1
2019-05-16 14:45:00,1
2019-05-16 14:51:00,1
2019-05-16 14:55:00,2
2019-05-16 15:00:00,1
2019-05-16 15:13:00,1
2019-05-16 15:15:00,1
2019-05-16 15:17:00,1
2019-05-16 15:19:00,1
2019-05-16 15:21:00,1
2019-05-16 15:23:00,1
2019-05-16 15:25:00,1
2019-05-16 15:27:00,1
2019-05-16 15:29:00,1
2019-05-16 15:30:00,1
2019-05-16 15:32:00,1
2019-05-16 15:34:00,1
2019-05-16 15:35:00,1
2019-05-16 15:37:00,2
2019-05-16 15:38:00,1
2019-05-16 15:40:00,1
2019-05-16 15:42:00,1
2019-05-16 15:43:00,1
2019-05-16 15:45:00,1
2019-05-16 15:46:00,1
2019-05-16 15:48:00,1
2019-05-16 15:49:00,1
2019-05-16 15:50:00,1
2019-05-16 15:52:00,1
2019-05-16 15:53:00,2
2019-05-16 15:55:00,1
2019-05-16 15:56:00,1
2019-05-16 15:57:00,1
2019-05-16 15:58:00,1
2019-05-16 15:59:00,1
2019-05-16 16:00:00,1
2019-05-16 16:02:00,1
2019-05-16 16:03:00,1
2019-05-16 16:05:00,1
2019-05-16 16:06:00,1
2019-05-16 16:09:00,1
2019-05-16 16:11:00,1
2019-05-16 16:13:00,1
2019-05-16 16:14:00,1
2019-05-16 16:16:00,1
2019-05-16 16:17:00,1
2019-05-16 16:21:00,1
2019-05-16 16:22:00,1
2019-05-16 16:24:00,1
2019-05-16 16:26:00,1
2019-05-16 16:28:00,1
2019-05-16 16:30:00,1
2019-05-16 16:33:00,1
2019-05-16 16:36:00,1
2019-05-16 16:38:00,1
2019-05-16 16:40:00,1
2019-05-16 16:43:00,2
2019-05-16 16:45:00,1
2019-05-16 16:48:00,3
2019-05-16 16:51:00,1
2019-05-16 16:53:00,1
2019-05-16 16:54:00,1
2019-05-16 16:56:00,1
2019-05-16 16:58:00,1
2019-05-16 16:59:00,1
2019-05-16 17:01:00,1
2019-05-16 17:03:00,1
