1,"select    data.*, cat.w1mpro, cat.w1sigmpro, cat.w2mpro, cat.w2sigmpro into mydb.sf_xmatch_wise from mydb.sf_sdss_galex_wise_ids as data, wise_allsky as cat where cat.cntr=data.wise_cntr"
2019-05-16 12:09:00,1
