345,select * from Photoz where objid=#
2019-05-16 00:03:00,1
2019-05-16 00:12:00,1
2019-05-16 00:13:00,1
2019-05-16 00:20:00,1
2019-05-16 00:22:00,1
2019-05-16 00:33:00,1
2019-05-16 00:34:00,1
2019-05-16 00:40:00,1
2019-05-16 00:43:00,1
2019-05-16 00:44:00,1
2019-05-16 01:00:00,1
2019-05-16 01:02:00,1
2019-05-16 01:04:00,1
2019-05-16 01:05:00,2
2019-05-16 01:10:00,1
2019-05-16 01:13:00,1
2019-05-16 01:19:00,1
2019-05-16 01:21:00,1
2019-05-16 01:26:00,1
2019-05-16 01:32:00,1
2019-05-16 01:36:00,1
2019-05-16 01:40:00,1
2019-05-16 01:45:00,1
2019-05-16 01:55:00,1
2019-05-16 02:04:00,1
2019-05-16 02:06:00,1
2019-05-16 02:14:00,1
2019-05-16 02:15:00,1
2019-05-16 02:19:00,1
2019-05-16 02:21:00,1
2019-05-16 02:22:00,1
2019-05-16 02:25:00,2
2019-05-16 02:30:00,1
2019-05-16 02:32:00,1
2019-05-16 02:34:00,1
2019-05-16 02:49:00,1
2019-05-16 02:57:00,1
2019-05-16 02:59:00,1
2019-05-16 03:06:00,1
2019-05-16 03:12:00,1
2019-05-16 03:15:00,2
2019-05-16 03:25:00,1
2019-05-16 03:26:00,1
2019-05-16 03:30:00,1
2019-05-16 03:40:00,1
2019-05-16 03:44:00,2
2019-05-16 03:52:00,1
2019-05-16 03:54:00,1
2019-05-16 03:56:00,1
2019-05-16 04:06:00,1
2019-05-16 04:10:00,1
2019-05-16 04:13:00,1
2019-05-16 04:14:00,1
2019-05-16 04:18:00,1
2019-05-16 04:20:00,1
2019-05-16 04:26:00,1
2019-05-16 04:28:00,1
2019-05-16 04:29:00,1
2019-05-16 04:35:00,1
2019-05-16 04:39:00,1
2019-05-16 04:50:00,1
2019-05-16 04:52:00,1
2019-05-16 05:01:00,1
2019-05-16 05:04:00,1
2019-05-16 05:09:00,1
2019-05-16 05:11:00,1
2019-05-16 05:14:00,1
2019-05-16 05:22:00,1
2019-05-16 05:24:00,1
2019-05-16 05:29:00,1
2019-05-16 05:33:00,1
2019-05-16 05:47:00,1
2019-05-16 05:48:00,1
2019-05-16 05:52:00,1
2019-05-16 06:03:00,1
2019-05-16 06:04:00,1
2019-05-16 06:10:00,1
2019-05-16 06:12:00,1
2019-05-16 06:13:00,1
2019-05-16 06:36:00,1
2019-05-16 06:45:00,1
2019-05-16 07:02:00,1
2019-05-16 07:07:00,1
2019-05-16 07:11:00,2
2019-05-16 07:12:00,1
2019-05-16 07:14:00,2
2019-05-16 07:16:00,1
2019-05-16 07:19:00,1
2019-05-16 07:26:00,1
2019-05-16 07:28:00,1
2019-05-16 07:35:00,2
2019-05-16 07:49:00,1
2019-05-16 08:08:00,1
2019-05-16 08:09:00,1
2019-05-16 08:14:00,3
2019-05-16 08:15:00,1
2019-05-16 08:19:00,1
2019-05-16 08:24:00,1
2019-05-16 08:25:00,1
2019-05-16 08:29:00,1
2019-05-16 08:32:00,2
2019-05-16 08:33:00,1
2019-05-16 08:37:00,1
2019-05-16 08:41:00,1
2019-05-16 08:43:00,1
2019-05-16 08:45:00,1
2019-05-16 08:52:00,1
2019-05-16 08:57:00,1
2019-05-16 09:06:00,1
2019-05-16 09:14:00,1
2019-05-16 09:18:00,1
