97,select distinct parent from DBViewCols where viewname=&&&
2019-05-16 01:45:00,1
2019-05-16 01:55:00,1
2019-05-16 02:46:00,1
2019-05-16 02:51:00,1
2019-05-16 03:33:00,1
2019-05-16 04:05:00,1
2019-05-16 05:06:00,1
2019-05-16 05:07:00,3
2019-05-16 05:08:00,1
2019-05-16 05:09:00,2
2019-05-16 05:10:00,1
2019-05-16 05:11:00,2
2019-05-16 05:12:00,1
2019-05-16 05:16:00,1
2019-05-16 06:11:00,5
2019-05-16 06:12:00,5
2019-05-16 07:25:00,1
2019-05-16 07:33:00,2
2019-05-16 07:40:00,1
2019-05-16 10:01:00,2
2019-05-16 10:07:00,1
2019-05-16 11:13:00,1
2019-05-16 11:18:00,1
2019-05-16 11:53:00,1
2019-05-16 11:57:00,1
2019-05-16 11:58:00,1
2019-05-16 12:14:00,1
2019-05-16 12:46:00,1
2019-05-16 12:47:00,1
2019-05-16 12:48:00,2
2019-05-16 12:52:00,1
2019-05-16 14:05:00,1
2019-05-16 15:26:00,1
2019-05-16 15:27:00,1
2019-05-16 15:47:00,1
2019-05-16 16:53:00,1
2019-05-16 17:05:00,1
2019-05-16 17:06:00,1
2019-05-16 17:19:00,1
2019-05-16 18:44:00,1
2019-05-16 18:46:00,1
2019-05-16 18:54:00,1
2019-05-16 20:28:00,1
2019-05-16 21:03:00,1
2019-05-16 21:49:00,1
2019-05-16 22:40:00,1
2019-05-16 22:57:00,4
2019-05-16 22:59:00,8
2019-05-16 23:00:00,12
2019-05-16 23:01:00,4
2019-05-16 23:02:00,5
2019-05-16 23:04:00,2
2019-05-16 23:17:00,1
