504,select * from dbo.fDocColumns(&&&)
2019-05-16 00:40:00,1
2019-05-16 01:10:00,1
2019-05-16 01:32:00,2
2019-05-16 01:41:00,1
2019-05-16 01:45:00,1
2019-05-16 01:55:00,1
2019-05-16 02:00:00,3
2019-05-16 02:01:00,4
2019-05-16 02:02:00,1
2019-05-16 02:03:00,3
2019-05-16 02:04:00,4
2019-05-16 02:05:00,1
2019-05-16 02:07:00,9
2019-05-16 02:09:00,3
2019-05-16 02:34:00,1
2019-05-16 02:46:00,1
2019-05-16 02:51:00,1
2019-05-16 03:07:00,1
2019-05-16 03:25:00,1
2019-05-16 03:29:00,1
2019-05-16 03:37:00,1
2019-05-16 03:44:00,1
2019-05-16 03:47:00,2
2019-05-16 04:12:00,1
2019-05-16 04:41:00,1
2019-05-16 04:59:00,1
2019-05-16 05:06:00,1
2019-05-16 05:07:00,3
2019-05-16 05:08:00,4
2019-05-16 05:09:00,4
2019-05-16 05:10:00,2
2019-05-16 05:11:00,7
2019-05-16 05:12:00,2
2019-05-16 05:13:00,5
2019-05-16 05:14:00,4
2019-05-16 05:15:00,4
2019-05-16 05:16:00,3
2019-05-16 05:18:00,1
2019-05-16 05:19:00,3
2019-05-16 05:20:00,3
2019-05-16 05:21:00,5
2019-05-16 05:22:00,6
2019-05-16 05:23:00,6
2019-05-16 05:24:00,5
2019-05-16 05:25:00,7
2019-05-16 05:26:00,3
2019-05-16 05:27:00,6
2019-05-16 05:28:00,6
2019-05-16 05:29:00,4
2019-05-16 05:30:00,7
2019-05-16 05:31:00,3
2019-05-16 05:32:00,3
2019-05-16 05:33:00,4
2019-05-16 05:34:00,7
2019-05-16 05:35:00,5
2019-05-16 05:36:00,8
2019-05-16 05:37:00,4
2019-05-16 05:38:00,2
2019-05-16 05:47:00,1
2019-05-16 06:01:00,1
2019-05-16 06:02:00,1
2019-05-16 06:04:00,1
2019-05-16 06:08:00,1
2019-05-16 06:11:00,10
2019-05-16 06:12:00,9
2019-05-16 06:13:00,3
2019-05-16 06:14:00,13
2019-05-16 06:15:00,11
2019-05-16 06:16:00,11
2019-05-16 06:17:00,10
2019-05-16 06:18:00,3
2019-05-16 06:19:00,7
2019-05-16 06:21:00,14
2019-05-16 06:22:00,11
2019-05-16 06:24:00,12
2019-05-16 06:25:00,9
2019-05-16 06:54:00,1
2019-05-16 07:11:00,1
2019-05-16 07:17:00,1
2019-05-16 07:23:00,1
2019-05-16 07:25:00,1
2019-05-16 07:35:00,1
2019-05-16 08:45:00,2
2019-05-16 08:46:00,2
2019-05-16 08:48:00,1
2019-05-16 09:27:00,1
2019-05-16 09:30:00,1
2019-05-16 09:52:00,1
2019-05-16 09:56:00,4
2019-05-16 10:07:00,1
2019-05-16 10:09:00,2
2019-05-16 10:11:00,2
2019-05-16 10:24:00,2
2019-05-16 10:49:00,1
2019-05-16 11:13:00,1
2019-05-16 11:28:00,1
2019-05-16 11:34:00,2
2019-05-16 11:59:00,1
2019-05-16 12:17:00,1
2019-05-16 12:27:00,1
2019-05-16 12:43:00,1
2019-05-16 12:49:00,2
2019-05-16 13:07:00,2
2019-05-16 13:32:00,1
2019-05-16 13:34:00,1
2019-05-16 13:35:00,1
2019-05-16 13:41:00,1
2019-05-16 14:04:00,4
2019-05-16 14:05:00,5
2019-05-16 14:06:00,1
2019-05-16 14:07:00,4
2019-05-16 14:08:00,5
2019-05-16 14:09:00,1
2019-05-16 14:14:00,1
2019-05-16 14:21:00,7
2019-05-16 14:22:00,3
2019-05-16 14:37:00,1
2019-05-16 15:13:00,1
2019-05-16 15:16:00,1
2019-05-16 15:18:00,1
2019-05-16 15:21:00,1
2019-05-16 15:25:00,1
2019-05-16 15:26:00,8
2019-05-16 15:27:00,4
2019-05-16 15:28:00,1
2019-05-16 15:29:00,1
2019-05-16 15:30:00,1
2019-05-16 15:33:00,1
2019-05-16 15:47:00,1
2019-05-16 16:08:00,2
2019-05-16 16:19:00,7
2019-05-16 16:21:00,4
2019-05-16 17:03:00,1
2019-05-16 17:19:00,1
2019-05-16 17:32:00,1
2019-05-16 17:37:00,3
2019-05-16 17:38:00,1
2019-05-16 18:02:00,2
2019-05-16 18:12:00,1
2019-05-16 18:30:00,1
2019-05-16 19:24:00,2
2019-05-16 20:04:00,4
2019-05-16 20:05:00,5
2019-05-16 20:06:00,3
2019-05-16 20:10:00,1
2019-05-16 20:28:00,1
2019-05-16 20:31:00,1
2019-05-16 20:50:00,2
2019-05-16 21:26:00,1
2019-05-16 22:54:00,2
2019-05-16 22:55:00,5
2019-05-16 22:57:00,10
2019-05-16 22:59:00,8
2019-05-16 23:00:00,12
2019-05-16 23:01:00,4
2019-05-16 23:02:00,5
2019-05-16 23:04:00,2
2019-05-16 23:17:00,1
2019-05-16 23:29:00,1
2019-05-16 23:34:00,1
