120,select * from Field where fieldId=#
2019-05-16 00:03:00,2
2019-05-16 00:05:00,1
2019-05-16 00:31:00,1
2019-05-16 00:39:00,1
2019-05-16 00:51:00,1
2019-05-16 01:27:00,1
2019-05-16 01:35:00,1
2019-05-16 01:44:00,1
2019-05-16 01:51:00,1
2019-05-16 02:17:00,1
2019-05-16 02:18:00,1
2019-05-16 02:31:00,1
2019-05-16 03:11:00,1
2019-05-16 03:12:00,1
2019-05-16 03:15:00,1
2019-05-16 03:19:00,1
2019-05-16 03:22:00,1
2019-05-16 03:28:00,2
2019-05-16 03:29:00,1
2019-05-16 04:14:00,1
2019-05-16 04:21:00,1
2019-05-16 04:39:00,1
2019-05-16 04:50:00,1
2019-05-16 04:58:00,1
2019-05-16 05:08:00,1
2019-05-16 05:09:00,1
2019-05-16 05:33:00,1
2019-05-16 05:37:00,1
2019-05-16 06:13:00,1
2019-05-16 06:20:00,2
2019-05-16 06:55:00,1
2019-05-16 06:57:00,1
2019-05-16 07:03:00,1
2019-05-16 07:08:00,1
2019-05-16 07:12:00,1
2019-05-16 07:47:00,1
2019-05-16 08:03:00,1
2019-05-16 08:12:00,2
2019-05-16 08:18:00,1
2019-05-16 08:36:00,1
2019-05-16 08:41:00,1
2019-05-16 08:50:00,1
2019-05-16 09:01:00,1
2019-05-16 09:04:00,1
2019-05-16 09:15:00,1
2019-05-16 09:32:00,1
2019-05-16 10:11:00,1
2019-05-16 10:15:00,1
2019-05-16 10:21:00,1
2019-05-16 10:31:00,2
2019-05-16 10:38:00,1
2019-05-16 10:42:00,1
2019-05-16 11:18:00,1
2019-05-16 11:25:00,1
2019-05-16 11:27:00,1
2019-05-16 11:28:00,1
2019-05-16 11:30:00,1
2019-05-16 11:44:00,1
2019-05-16 12:10:00,1
2019-05-16 12:34:00,1
2019-05-16 12:35:00,1
2019-05-16 12:36:00,1
2019-05-16 12:47:00,1
2019-05-16 13:13:00,1
2019-05-16 13:18:00,1
2019-05-16 13:26:00,1
2019-05-16 13:33:00,1
2019-05-16 13:35:00,1
2019-05-16 13:44:00,1
2019-05-16 13:53:00,1
2019-05-16 14:01:00,1
2019-05-16 14:09:00,1
2019-05-16 14:12:00,1
2019-05-16 14:42:00,1
2019-05-16 14:45:00,1
2019-05-16 14:48:00,1
2019-05-16 14:59:00,1
2019-05-16 15:03:00,1
2019-05-16 15:35:00,1
2019-05-16 15:39:00,1
2019-05-16 15:44:00,1
2019-05-16 16:24:00,1
2019-05-16 16:49:00,1
2019-05-16 17:10:00,1
2019-05-16 17:14:00,1
2019-05-16 17:29:00,1
2019-05-16 17:38:00,1
2019-05-16 17:40:00,1
2019-05-16 17:50:00,1
2019-05-16 17:52:00,1
2019-05-16 17:58:00,1
2019-05-16 18:00:00,1
2019-05-16 18:44:00,1
2019-05-16 18:46:00,1
2019-05-16 18:57:00,1
2019-05-16 18:59:00,1
2019-05-16 19:15:00,1
2019-05-16 19:22:00,1
2019-05-16 19:30:00,1
2019-05-16 19:44:00,1
2019-05-16 20:40:00,1
2019-05-16 20:52:00,1
2019-05-16 21:17:00,1
2019-05-16 21:28:00,1
2019-05-16 21:38:00,1
2019-05-16 21:40:00,1
2019-05-16 21:53:00,1
2019-05-16 21:56:00,1
2019-05-16 22:40:00,1
2019-05-16 23:09:00,1
2019-05-16 23:10:00,1
2019-05-16 23:14:00,2
2019-05-16 23:36:00,1
2019-05-16 23:48:00,1
