35,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-01-12 00:58:00,1
2019-01-12 01:58:00,1
2019-01-12 02:58:00,1
2019-01-12 03:58:00,1
2019-01-12 04:58:00,1
2019-01-12 05:58:00,1
2019-01-12 06:58:00,1
2019-01-12 07:56:00,1
2019-01-12 08:58:00,1
2019-01-12 09:57:00,1
2019-01-12 10:58:00,1
2019-01-12 11:57:00,1
2019-01-12 12:58:00,1
2019-01-12 13:57:00,1
2019-01-12 14:56:00,1
2019-01-12 15:16:00,5
2019-01-12 15:17:00,2
2019-01-12 15:56:00,1
2019-01-12 16:57:00,1
2019-01-12 17:56:00,1
2019-01-12 18:57:00,1
2019-01-12 19:00:00,9
