28,select * from galSpecLine where specObjId=#
2019-01-12 00:41:00,1
2019-01-12 01:31:00,1
2019-01-12 01:57:00,1
2019-01-12 02:33:00,1
2019-01-12 02:53:00,1
2019-01-12 04:27:00,1
2019-01-12 04:28:00,1
2019-01-12 06:06:00,1
2019-01-12 10:38:00,1
2019-01-12 10:48:00,1
2019-01-12 10:49:00,1
2019-01-12 11:12:00,1
2019-01-12 11:41:00,1
2019-01-12 12:56:00,1
2019-01-12 13:20:00,1
2019-01-12 14:02:00,1
2019-01-12 14:12:00,1
2019-01-12 15:25:00,1
2019-01-12 15:39:00,1
2019-01-12 16:41:00,4
2019-01-12 17:16:00,1
2019-01-12 20:19:00,1
2019-01-12 21:04:00,1
2019-01-12 23:41:00,1
2019-01-12 23:45:00,1
