25,select * from galSpecIndx where specObjId=#
2019-01-12 00:41:00,1
2019-01-12 01:05:00,1
2019-01-12 03:37:00,1
2019-01-12 04:26:00,1
2019-01-12 06:19:00,1
2019-01-12 06:21:00,1
2019-01-12 07:30:00,1
2019-01-12 09:19:00,1
2019-01-12 13:12:00,1
2019-01-12 14:35:00,1
2019-01-12 15:23:00,1
2019-01-12 15:29:00,1
2019-01-12 16:21:00,1
2019-01-12 16:39:00,1
2019-01-12 16:40:00,3
2019-01-12 17:28:00,1
2019-01-12 18:19:00,1
2019-01-12 21:01:00,1
2019-01-12 21:04:00,2
2019-01-12 21:05:00,1
2019-01-12 22:31:00,1
2019-01-12 23:50:00,1
