367,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-01-12 04:42:00,1
2019-01-12 05:03:00,1
2019-01-12 06:10:00,1
2019-01-12 06:11:00,1
2019-01-12 06:16:00,2
2019-01-12 06:24:00,2
2019-01-12 06:26:00,2
2019-01-12 06:28:00,2
2019-01-12 06:31:00,2
2019-01-12 06:34:00,1
2019-01-12 06:35:00,2
2019-01-12 06:52:00,2
2019-01-12 06:57:00,2
2019-01-12 07:00:00,2
2019-01-12 07:02:00,2
2019-01-12 07:05:00,1
2019-01-12 07:06:00,1
2019-01-12 07:09:00,2
2019-01-12 07:16:00,2
2019-01-12 07:19:00,2
2019-01-12 07:26:00,2
2019-01-12 07:28:00,2
2019-01-12 07:31:00,1
2019-01-12 07:32:00,1
2019-01-12 07:33:00,1
2019-01-12 07:34:00,1
2019-01-12 07:36:00,1
2019-01-12 07:37:00,1
2019-01-12 07:42:00,2
2019-01-12 07:47:00,1
2019-01-12 07:48:00,1
2019-01-12 07:50:00,2
2019-01-12 07:52:00,2
2019-01-12 07:54:00,2
2019-01-12 07:56:00,2
2019-01-12 07:58:00,2
2019-01-12 08:00:00,2
2019-01-12 08:02:00,2
2019-01-12 08:06:00,2
2019-01-12 08:08:00,2
2019-01-12 08:11:00,2
2019-01-12 08:13:00,2
2019-01-12 08:15:00,2
2019-01-12 08:19:00,1
2019-01-12 08:20:00,1
2019-01-12 08:21:00,2
2019-01-12 08:25:00,2
2019-01-12 08:27:00,2
2019-01-12 08:30:00,2
2019-01-12 08:34:00,2
2019-01-12 08:36:00,1
2019-01-12 08:37:00,1
2019-01-12 08:39:00,2
2019-01-12 08:42:00,2
2019-01-12 08:50:00,2
2019-01-12 08:54:00,2
2019-01-12 09:01:00,1
2019-01-12 09:02:00,1
2019-01-12 09:08:00,1
2019-01-12 09:15:00,2
2019-01-12 09:22:00,2
2019-01-12 09:27:00,2
2019-01-12 15:52:00,2
2019-01-12 15:56:00,2
2019-01-12 16:02:00,1
2019-01-12 16:03:00,1
2019-01-12 16:11:00,2
2019-01-12 16:17:00,2
2019-01-12 16:23:00,2
2019-01-12 16:27:00,1
2019-01-12 16:28:00,1
2019-01-12 16:31:00,2
2019-01-12 16:33:00,2
2019-01-12 16:35:00,2
2019-01-12 16:38:00,2
2019-01-12 16:42:00,1
2019-01-12 16:43:00,1
2019-01-12 16:46:00,2
2019-01-12 16:51:00,2
2019-01-12 16:56:00,2
2019-01-12 17:01:00,2
2019-01-12 17:03:00,1
2019-01-12 17:04:00,1
2019-01-12 17:06:00,2
2019-01-12 17:08:00,2
2019-01-12 17:10:00,2
2019-01-12 17:12:00,2
2019-01-12 17:13:00,1
2019-01-12 17:14:00,1
2019-01-12 17:17:00,2
2019-01-12 17:20:00,2
2019-01-12 17:22:00,2
2019-01-12 17:25:00,2
2019-01-12 17:29:00,2
2019-01-12 17:31:00,2
2019-01-12 17:33:00,2
2019-01-12 17:37:00,2
2019-01-12 17:41:00,2
2019-01-12 17:43:00,2
2019-01-12 17:45:00,2
2019-01-12 17:49:00,2
2019-01-12 17:53:00,2
2019-01-12 17:58:00,2
2019-01-12 18:01:00,2
2019-01-12 18:03:00,2
2019-01-12 18:05:00,2
2019-01-12 18:07:00,2
2019-01-12 18:09:00,2
2019-01-12 18:15:00,2
2019-01-12 18:20:00,2
2019-01-12 18:25:00,2
2019-01-12 18:27:00,2
2019-01-12 18:30:00,2
2019-01-12 18:35:00,2
2019-01-12 18:38:00,1
2019-01-12 18:39:00,1
2019-01-12 18:40:00,1
2019-01-12 18:41:00,1
2019-01-12 18:42:00,1
2019-01-12 18:43:00,1
2019-01-12 18:45:00,2
2019-01-12 18:47:00,2
2019-01-12 18:49:00,2
2019-01-12 18:53:00,1
2019-01-12 18:54:00,2
2019-01-12 18:59:00,2
2019-01-12 19:03:00,1
2019-01-12 19:04:00,1
2019-01-12 19:06:00,2
2019-01-12 19:08:00,2
2019-01-12 19:10:00,2
2019-01-12 19:14:00,2
2019-01-12 19:18:00,1
2019-01-12 19:19:00,1
2019-01-12 19:22:00,2
2019-01-12 19:26:00,2
2019-01-12 19:30:00,2
2019-01-12 19:32:00,2
2019-01-12 19:36:00,1
2019-01-12 19:37:00,1
2019-01-12 19:42:00,2
2019-01-12 19:45:00,2
2019-01-12 19:48:00,1
2019-01-12 19:49:00,1
2019-01-12 19:52:00,1
2019-01-12 19:53:00,1
2019-01-12 19:56:00,1
2019-01-12 19:57:00,1
2019-01-12 20:00:00,1
2019-01-12 20:01:00,1
2019-01-12 20:02:00,1
2019-01-12 20:03:00,1
2019-01-12 20:04:00,1
2019-01-12 20:05:00,1
2019-01-12 20:07:00,2
2019-01-12 20:08:00,2
2019-01-12 20:11:00,2
2019-01-12 20:15:00,2
2019-01-12 20:22:00,2
2019-01-12 20:27:00,1
2019-01-12 20:28:00,1
2019-01-12 20:31:00,1
2019-01-12 20:32:00,1
2019-01-12 20:34:00,2
2019-01-12 20:36:00,2
2019-01-12 20:40:00,2
2019-01-12 20:46:00,2
2019-01-12 20:50:00,2
2019-01-12 20:54:00,2
2019-01-12 20:56:00,2
2019-01-12 20:58:00,1
2019-01-12 20:59:00,1
2019-01-12 21:02:00,2
2019-01-12 21:05:00,2
2019-01-12 21:09:00,2
2019-01-12 21:13:00,2
2019-01-12 21:15:00,2
2019-01-12 21:18:00,2
2019-01-12 21:20:00,2
2019-01-12 21:22:00,2
2019-01-12 21:29:00,2
2019-01-12 21:40:00,2
2019-01-12 21:46:00,2
2019-01-12 21:51:00,2
2019-01-12 21:59:00,2
2019-01-12 22:04:00,2
2019-01-12 22:07:00,2
2019-01-12 22:10:00,2
2019-01-12 22:12:00,1
2019-01-12 22:13:00,1
2019-01-12 22:17:00,2
2019-01-12 22:25:00,2
2019-01-12 22:27:00,2
2019-01-12 22:29:00,2
2019-01-12 22:31:00,2
2019-01-12 22:34:00,2
2019-01-12 22:36:00,2
2019-01-12 22:39:00,2
2019-01-12 22:41:00,2
2019-01-12 22:47:00,1
2019-01-12 22:48:00,1
2019-01-12 22:53:00,1
2019-01-12 22:54:00,1
2019-01-12 22:57:00,2
2019-01-12 23:03:00,2
2019-01-12 23:08:00,2
2019-01-12 23:10:00,2
2019-01-12 23:16:00,2
2019-01-12 23:20:00,2
2019-01-12 23:22:00,2
2019-01-12 23:27:00,2
2019-01-12 23:32:00,1
2019-01-12 23:33:00,1
2019-01-12 23:36:00,2
2019-01-12 23:39:00,2
2019-01-12 23:41:00,2
2019-01-12 23:45:00,2
2019-01-12 23:48:00,2
2019-01-12 23:53:00,2
