120,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-07-28 19:46:00,2
2019-07-28 19:47:00,7
2019-07-28 19:48:00,1
2019-07-28 19:49:00,8
2019-07-28 19:50:00,2
2019-07-28 19:51:00,6
2019-07-28 19:52:00,4
2019-07-28 19:53:00,6
2019-07-28 19:54:00,4
2019-07-28 20:08:00,6
2019-07-28 20:09:00,4
2019-07-28 20:10:00,5
2019-07-28 20:11:00,5
2019-07-28 20:12:00,4
2019-07-28 20:13:00,6
2019-07-28 20:14:00,4
2019-07-28 20:15:00,6
2019-07-28 20:28:00,1
2019-07-28 20:29:00,9
2019-07-28 20:30:00,1
2019-07-28 20:31:00,9
2019-07-28 20:32:00,2
2019-07-28 20:33:00,8
2019-07-28 20:34:00,2
2019-07-28 20:35:00,8
