534,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-07-28 00:00:00,1
2019-07-28 00:02:00,1
2019-07-28 00:08:00,1
2019-07-28 00:09:00,1
2019-07-28 00:15:00,1
2019-07-28 00:17:00,1
2019-07-28 00:18:00,2
2019-07-28 00:24:00,1
2019-07-28 00:25:00,2
2019-07-28 00:26:00,1
2019-07-28 00:29:00,1
2019-07-28 00:35:00,1
2019-07-28 00:37:00,1
2019-07-28 00:44:00,1
2019-07-28 00:47:00,1
2019-07-28 00:54:00,1
2019-07-28 01:00:00,1
2019-07-28 01:02:00,1
2019-07-28 01:03:00,1
2019-07-28 01:08:00,1
2019-07-28 01:15:00,1
2019-07-28 01:17:00,1
2019-07-28 01:24:00,1
2019-07-28 01:30:00,1
2019-07-28 01:37:00,1
2019-07-28 01:44:00,1
2019-07-28 01:47:00,1
2019-07-28 01:54:00,1
2019-07-28 02:00:00,1
2019-07-28 02:04:00,1
2019-07-28 02:11:00,1
2019-07-28 02:13:00,1
2019-07-28 02:19:00,1
2019-07-28 02:24:00,1
2019-07-28 02:30:00,1
2019-07-28 02:38:00,1
2019-07-28 02:44:00,1
2019-07-28 02:46:00,1
2019-07-28 02:47:00,1
2019-07-28 02:52:00,1
2019-07-28 02:53:00,1
2019-07-28 02:56:00,1
2019-07-28 03:03:00,3
2019-07-28 03:04:00,3
2019-07-28 03:05:00,2
2019-07-28 03:06:00,1
2019-07-28 03:07:00,1
2019-07-28 03:12:00,1
2019-07-28 03:13:00,1
2019-07-28 03:15:00,1
2019-07-28 03:17:00,1
2019-07-28 03:18:00,1
2019-07-28 03:20:00,1
2019-07-28 03:21:00,1
2019-07-28 03:22:00,1
2019-07-28 03:24:00,1
2019-07-28 03:27:00,1
2019-07-28 03:28:00,2
2019-07-28 03:30:00,1
2019-07-28 03:31:00,1
2019-07-28 03:33:00,1
2019-07-28 03:34:00,3
2019-07-28 03:35:00,1
2019-07-28 03:37:00,1
2019-07-28 03:40:00,1
2019-07-28 03:41:00,2
2019-07-28 03:42:00,1
2019-07-28 03:43:00,1
2019-07-28 03:44:00,1
2019-07-28 03:46:00,1
2019-07-28 03:47:00,1
2019-07-28 03:48:00,1
2019-07-28 03:50:00,1
2019-07-28 03:51:00,2
2019-07-28 03:52:00,1
2019-07-28 03:53:00,1
2019-07-28 03:54:00,2
2019-07-28 03:55:00,1
2019-07-28 03:56:00,1
2019-07-28 03:57:00,1
2019-07-28 03:58:00,2
2019-07-28 03:59:00,1
2019-07-28 04:00:00,1
2019-07-28 04:02:00,1
2019-07-28 04:03:00,1
2019-07-28 04:04:00,2
2019-07-28 04:05:00,1
2019-07-28 04:06:00,1
2019-07-28 04:07:00,1
2019-07-28 04:09:00,1
2019-07-28 04:15:00,1
2019-07-28 04:21:00,1
2019-07-28 04:23:00,1
2019-07-28 04:27:00,1
2019-07-28 04:31:00,1
2019-07-28 04:33:00,1
2019-07-28 04:37:00,1
2019-07-28 04:42:00,1
2019-07-28 04:45:00,1
2019-07-28 04:46:00,2
2019-07-28 04:51:00,1
2019-07-28 04:54:00,1
2019-07-28 04:57:00,1
2019-07-28 05:02:00,1
2019-07-28 05:06:00,1
2019-07-28 05:11:00,1
2019-07-28 05:15:00,1
2019-07-28 05:16:00,1
2019-07-28 05:21:00,1
2019-07-28 05:26:00,1
