532,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-07-28 00:14:00,1
2019-07-28 00:29:00,1
2019-07-28 01:21:00,1
2019-07-28 02:53:00,1
2019-07-28 03:02:00,1
2019-07-28 03:32:00,1
2019-07-28 03:50:00,1
2019-07-28 04:49:00,18
2019-07-28 04:56:00,1
2019-07-28 04:59:00,1
2019-07-28 05:17:00,42
2019-07-28 05:41:00,1
2019-07-28 05:47:00,42
2019-07-28 07:12:00,42
2019-07-28 09:03:00,1
2019-07-28 11:31:00,1
2019-07-28 11:32:00,41
2019-07-28 11:33:00,1
2019-07-28 11:46:00,42
2019-07-28 12:42:00,1
2019-07-28 12:44:00,42
2019-07-28 12:53:00,6
2019-07-28 12:54:00,27
2019-07-28 12:55:00,9
2019-07-28 13:15:00,3
2019-07-28 13:47:00,15
2019-07-28 13:48:00,3
2019-07-28 15:03:00,42
2019-07-28 15:37:00,6
2019-07-28 15:38:00,9
2019-07-28 15:39:00,7
2019-07-28 21:29:00,42
2019-07-28 21:44:00,1
2019-07-28 22:03:00,13
2019-07-28 22:04:00,6
2019-07-28 22:23:00,42
2019-07-28 23:29:00,18
