125,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-07-28 00:58:00,1
2019-07-28 01:01:00,1
2019-07-28 01:08:00,1
2019-07-28 01:14:00,1
2019-07-28 01:17:00,1
2019-07-28 02:01:00,1
2019-07-28 03:10:00,1
2019-07-28 03:35:00,1
2019-07-28 03:39:00,1
2019-07-28 03:41:00,1
2019-07-28 03:48:00,1
2019-07-28 03:51:00,1
2019-07-28 03:54:00,1
2019-07-28 03:58:00,1
2019-07-28 04:02:00,1
2019-07-28 05:01:00,1
2019-07-28 06:11:00,1
2019-07-28 06:32:00,1
2019-07-28 06:35:00,1
2019-07-28 06:38:00,1
2019-07-28 07:30:00,1
2019-07-28 09:25:00,1
2019-07-28 09:33:00,1
2019-07-28 09:36:00,1
2019-07-28 09:38:00,1
2019-07-28 09:44:00,2
2019-07-28 09:47:00,1
2019-07-28 09:50:00,1
2019-07-28 09:51:00,1
2019-07-28 10:02:00,1
2019-07-28 10:03:00,1
2019-07-28 10:06:00,1
2019-07-28 10:07:00,1
2019-07-28 10:11:00,1
2019-07-28 10:12:00,1
2019-07-28 10:13:00,3
2019-07-28 10:14:00,1
2019-07-28 10:15:00,1
2019-07-28 10:17:00,1
2019-07-28 10:21:00,1
2019-07-28 10:23:00,1
2019-07-28 10:27:00,1
2019-07-28 10:28:00,1
2019-07-28 10:30:00,1
2019-07-28 10:41:00,1
2019-07-28 11:00:00,1
2019-07-28 11:05:00,1
2019-07-28 11:14:00,1
2019-07-28 11:20:00,1
2019-07-28 11:21:00,1
2019-07-28 12:05:00,1
2019-07-28 12:18:00,1
2019-07-28 12:22:00,1
2019-07-28 12:26:00,1
2019-07-28 12:41:00,1
2019-07-28 13:16:00,2
2019-07-28 13:24:00,1
2019-07-28 13:30:00,1
2019-07-28 13:32:00,1
2019-07-28 13:33:00,1
2019-07-28 13:36:00,1
2019-07-28 13:42:00,1
2019-07-28 14:08:00,1
2019-07-28 14:15:00,1
2019-07-28 14:18:00,1
2019-07-28 14:21:00,1
2019-07-28 14:26:00,1
2019-07-28 14:56:00,1
2019-07-28 15:02:00,1
2019-07-28 15:49:00,1
2019-07-28 16:13:00,1
2019-07-28 18:16:00,1
2019-07-28 18:20:00,1
2019-07-28 18:21:00,1
2019-07-28 19:11:00,1
2019-07-28 19:21:00,1
2019-07-28 19:35:00,1
2019-07-28 19:38:00,2
2019-07-28 19:42:00,1
2019-07-28 19:54:00,1
2019-07-28 19:56:00,1
2019-07-28 20:15:00,1
2019-07-28 20:19:00,1
2019-07-28 20:25:00,1
2019-07-28 20:26:00,1
2019-07-28 20:30:00,1
2019-07-28 20:31:00,2
2019-07-28 20:46:00,1
2019-07-28 20:48:00,1
2019-07-28 20:52:00,2
2019-07-28 20:54:00,1
2019-07-28 20:57:00,2
2019-07-28 20:58:00,1
2019-07-28 20:59:00,1
2019-07-28 21:07:00,1
2019-07-28 21:08:00,2
2019-07-28 21:09:00,3
2019-07-28 21:10:00,3
2019-07-28 21:11:00,2
2019-07-28 21:29:00,1
2019-07-28 22:22:00,1
2019-07-28 22:25:00,1
2019-07-28 22:27:00,1
2019-07-28 23:03:00,1
2019-07-28 23:04:00,1
2019-07-28 23:15:00,1
2019-07-28 23:17:00,1
2019-07-28 23:22:00,1
2019-07-28 23:27:00,1
2019-07-28 23:31:00,1
2019-07-28 23:47:00,1
