128,select * from PhotozRF where objid=#
2019-07-28 00:27:00,1
2019-07-28 00:51:00,1
2019-07-28 00:56:00,2
2019-07-28 01:09:00,1
2019-07-28 01:25:00,1
2019-07-28 01:28:00,1
2019-07-28 01:39:00,1
2019-07-28 01:52:00,1
2019-07-28 02:03:00,2
2019-07-28 02:20:00,2
2019-07-28 03:04:00,1
2019-07-28 03:07:00,1
2019-07-28 03:20:00,1
2019-07-28 03:26:00,1
2019-07-28 03:36:00,1
2019-07-28 03:38:00,1
2019-07-28 03:50:00,1
2019-07-28 04:01:00,1
2019-07-28 04:06:00,1
2019-07-28 04:08:00,1
2019-07-28 04:14:00,1
2019-07-28 04:35:00,1
2019-07-28 04:42:00,1
2019-07-28 05:32:00,2
2019-07-28 05:49:00,1
2019-07-28 05:53:00,1
2019-07-28 06:15:00,1
2019-07-28 06:34:00,1
2019-07-28 06:38:00,1
2019-07-28 06:49:00,1
2019-07-28 06:56:00,1
2019-07-28 07:21:00,1
2019-07-28 07:33:00,1
2019-07-28 07:35:00,1
2019-07-28 07:39:00,1
2019-07-28 07:41:00,1
2019-07-28 07:46:00,1
2019-07-28 07:59:00,1
2019-07-28 08:00:00,1
2019-07-28 08:21:00,1
2019-07-28 08:39:00,1
2019-07-28 08:40:00,1
2019-07-28 08:42:00,1
2019-07-28 08:53:00,1
2019-07-28 09:01:00,1
2019-07-28 09:02:00,1
2019-07-28 09:05:00,1
2019-07-28 09:11:00,1
2019-07-28 09:13:00,1
2019-07-28 09:28:00,2
2019-07-28 09:34:00,1
2019-07-28 09:46:00,2
2019-07-28 09:59:00,1
2019-07-28 10:22:00,1
2019-07-28 10:29:00,1
2019-07-28 10:41:00,1
2019-07-28 10:42:00,1
2019-07-28 11:00:00,1
2019-07-28 11:03:00,1
2019-07-28 11:14:00,1
2019-07-28 11:22:00,1
2019-07-28 11:31:00,1
2019-07-28 11:39:00,1
2019-07-28 11:49:00,1
2019-07-28 12:13:00,1
2019-07-28 12:18:00,1
2019-07-28 12:19:00,1
2019-07-28 12:24:00,1
2019-07-28 12:39:00,1
2019-07-28 12:46:00,1
2019-07-28 12:54:00,1
2019-07-28 13:13:00,1
2019-07-28 13:57:00,1
2019-07-28 14:04:00,2
2019-07-28 14:29:00,1
2019-07-28 14:37:00,1
2019-07-28 14:48:00,1
2019-07-28 15:25:00,1
2019-07-28 15:26:00,1
2019-07-28 15:44:00,1
2019-07-28 15:51:00,1
2019-07-28 15:56:00,1
2019-07-28 16:07:00,1
2019-07-28 16:26:00,1
2019-07-28 16:38:00,1
2019-07-28 17:26:00,1
2019-07-28 17:29:00,1
2019-07-28 17:38:00,2
2019-07-28 17:41:00,1
2019-07-28 17:53:00,1
2019-07-28 18:20:00,1
2019-07-28 18:41:00,1
2019-07-28 18:54:00,1
2019-07-28 19:01:00,2
2019-07-28 19:07:00,1
2019-07-28 19:43:00,1
2019-07-28 19:45:00,1
2019-07-28 19:50:00,1
2019-07-28 19:53:00,1
2019-07-28 20:11:00,1
2019-07-28 20:20:00,1
2019-07-28 20:21:00,1
2019-07-28 20:35:00,2
2019-07-28 20:40:00,1
2019-07-28 21:28:00,1
2019-07-28 22:02:00,2
2019-07-28 22:03:00,1
2019-07-28 22:04:00,1
2019-07-28 22:08:00,1
2019-07-28 22:15:00,1
2019-07-28 22:16:00,1
2019-07-28 23:14:00,2
2019-07-28 23:19:00,1
2019-07-28 23:26:00,1
2019-07-28 23:31:00,1
2019-07-28 23:59:00,1
