643,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-09-25 02:28:00,42
2019-09-25 03:26:00,42
2019-09-25 03:27:00,42
2019-09-25 07:04:00,42
2019-09-25 07:05:00,42
2019-09-25 08:25:00,42
2019-09-25 09:28:00,18
2019-09-25 11:14:00,42
2019-09-25 13:45:00,42
2019-09-25 14:33:00,18
2019-09-25 14:34:00,18
2019-09-25 15:11:00,42
2019-09-25 18:05:00,42
2019-09-25 20:53:00,84
2019-09-25 21:19:00,42
2019-09-25 21:30:00,1
2019-09-25 21:46:00,42
