240,select * from dbo.fDocColumns(&&&)
2019-09-25 00:12:00,2
2019-09-25 00:35:00,1
2019-09-25 00:52:00,1
2019-09-25 01:26:00,1
2019-09-25 01:31:00,2
2019-09-25 01:34:00,1
2019-09-25 01:41:00,1
2019-09-25 02:23:00,1
2019-09-25 02:31:00,1
2019-09-25 02:35:00,1
2019-09-25 02:54:00,1
2019-09-25 03:21:00,1
2019-09-25 03:31:00,2
2019-09-25 03:34:00,1
2019-09-25 03:46:00,2
2019-09-25 03:47:00,3
2019-09-25 03:48:00,1
2019-09-25 03:49:00,4
2019-09-25 03:50:00,4
2019-09-25 03:51:00,3
2019-09-25 03:52:00,5
2019-09-25 03:53:00,1
2019-09-25 04:37:00,1
2019-09-25 05:02:00,1
2019-09-25 05:10:00,1
2019-09-25 05:12:00,1
2019-09-25 05:13:00,1
2019-09-25 05:15:00,2
2019-09-25 05:57:00,1
2019-09-25 05:58:00,2
2019-09-25 06:55:00,1
2019-09-25 06:59:00,1
2019-09-25 07:09:00,2
2019-09-25 07:18:00,1
2019-09-25 07:19:00,1
2019-09-25 07:21:00,1
2019-09-25 07:30:00,1
2019-09-25 07:31:00,1
2019-09-25 07:32:00,1
2019-09-25 07:33:00,1
2019-09-25 07:35:00,2
2019-09-25 09:12:00,1
2019-09-25 09:25:00,1
2019-09-25 09:29:00,2
2019-09-25 09:32:00,1
2019-09-25 09:36:00,2
2019-09-25 09:48:00,1
2019-09-25 09:50:00,1
2019-09-25 09:51:00,1
2019-09-25 10:10:00,1
2019-09-25 10:15:00,1
2019-09-25 10:41:00,1
2019-09-25 10:48:00,2
2019-09-25 10:55:00,1
2019-09-25 11:00:00,4
2019-09-25 11:06:00,2
2019-09-25 11:26:00,2
2019-09-25 11:45:00,2
2019-09-25 11:47:00,1
2019-09-25 11:48:00,1
2019-09-25 12:00:00,1
2019-09-25 12:05:00,1
2019-09-25 12:17:00,2
2019-09-25 12:20:00,2
2019-09-25 12:21:00,1
2019-09-25 12:31:00,1
2019-09-25 12:38:00,1
2019-09-25 12:51:00,1
2019-09-25 13:03:00,2
2019-09-25 13:06:00,1
2019-09-25 13:07:00,2
2019-09-25 13:11:00,1
2019-09-25 13:14:00,3
2019-09-25 13:18:00,1
2019-09-25 13:20:00,2
2019-09-25 13:40:00,1
2019-09-25 13:49:00,2
2019-09-25 14:17:00,4
2019-09-25 14:18:00,1
2019-09-25 14:46:00,2
2019-09-25 15:04:00,1
2019-09-25 15:18:00,1
2019-09-25 15:20:00,1
2019-09-25 15:26:00,2
2019-09-25 15:27:00,2
2019-09-25 15:35:00,1
2019-09-25 15:43:00,1
2019-09-25 15:44:00,2
2019-09-25 16:00:00,1
2019-09-25 16:01:00,2
2019-09-25 16:04:00,2
2019-09-25 16:10:00,1
2019-09-25 16:17:00,4
2019-09-25 16:22:00,1
2019-09-25 16:23:00,2
2019-09-25 16:24:00,1
2019-09-25 16:25:00,1
2019-09-25 16:26:00,2
2019-09-25 16:27:00,1
2019-09-25 16:34:00,1
2019-09-25 16:40:00,1
2019-09-25 16:42:00,2
2019-09-25 16:50:00,1
2019-09-25 16:58:00,3
2019-09-25 17:30:00,1
2019-09-25 17:32:00,2
2019-09-25 17:37:00,2
2019-09-25 18:00:00,2
2019-09-25 18:11:00,1
2019-09-25 18:25:00,1
2019-09-25 18:30:00,2
2019-09-25 18:38:00,2
2019-09-25 18:45:00,2
2019-09-25 18:57:00,1
2019-09-25 19:11:00,4
2019-09-25 19:12:00,1
2019-09-25 19:13:00,1
2019-09-25 19:14:00,1
2019-09-25 19:25:00,1
2019-09-25 19:39:00,2
2019-09-25 20:16:00,2
2019-09-25 20:17:00,5
2019-09-25 20:22:00,1
2019-09-25 20:24:00,1
2019-09-25 20:26:00,1
2019-09-25 20:32:00,2
2019-09-25 20:33:00,1
2019-09-25 20:35:00,1
2019-09-25 20:40:00,1
2019-09-25 20:58:00,2
2019-09-25 21:11:00,7
2019-09-25 21:12:00,4
2019-09-25 21:13:00,6
2019-09-25 21:15:00,1
2019-09-25 21:28:00,1
2019-09-25 21:29:00,1
2019-09-25 21:30:00,1
2019-09-25 21:43:00,1
2019-09-25 21:50:00,1
2019-09-25 22:10:00,2
2019-09-25 22:24:00,2
2019-09-25 22:35:00,1
2019-09-25 22:44:00,1
2019-09-25 22:57:00,2
2019-09-25 23:38:00,2
2019-09-25 23:39:00,2
2019-09-25 23:46:00,1
2019-09-25 23:48:00,1
