2,"SELECT a.objid as galex_objid, s.sdssobjid as sdssdr7_objid, s.reversemultiplematchcount, a.fuv_s2n AS sn_fuv_auto, a.fuv_merr FROM xSDSSDR7 as s, photoextract as g, photoobjall as a INTO MyDB.GALEX_DIS_SDSS_DR7ALL WHERE (s.objid = a.objid AND g.photoExtractID = a.photoExtractID AND (g.mpstype=&&&) AND s.multiplematchcount=# AND a.band=#)"
2019-09-25 16:40:00,2
