1,"SELECT run, camCol, rerun, field, objID, u, g, r, i, z, ra, dec into mydb.MyTable from PhotoPrimary	 WHERE u - g < # and g - r < # and r - i > # and i - z > #"
2019-09-25 01:17:00,1
