2,"SELECT p.*, g.mpstype as GALEX_survey FROM MyDB.primary_ids_sdss_dr7 as p, XSDSSDR7 as s, photoextract as g, photoobjall as a INTO MyDB.primary_GALEXSURVEY WHERE (p.OBJID_SDSSDR7 = s.sdssObjid AND g.photoExtractID = a.photoExtractID AND s.objid = a.objid)"
2019-09-25 10:36:00,2
